appId,title,description,url,genres,developer,developerWebsite,score,ratings,currentVersionReleaseDate,languageCodesISO2A,os,privacyPolicyUrl,contentRating,price,installs,inAppProductPrice,cancerTypes_breast,cancerTypes_prostate,cancerTypes_colorectal,cancerTypes_hodgkin,cancerTypes_pediatric,cancerTypes_bone,cancerTypes_rare,cancerTypes_melanoma,cancerTypes_lung,cancerTypes_pancreatic,cancerTypes_stomach,cancerTypes_bladder,cancerTypes_non-hodgkin,cancerTypes_liver,cancerTypes_kidney,cancerTypes_multiple myeloma,cancerTypes_thyroid,cancerTypes_oral cavity,cancerTypes_esophagus,cancerTypes_larynx,cancerTypes_corpus uteri,cancerTypes_ovarian,cancerTypes_endometrial,cancerTypes_testicular,cancerTypes_neuroblastoma,cancerTypes_wilms,thematicAreas_adverseEvents,thematicAreas_nutrition,thematicAreas_mentalHealth,thematicAreas_qol,thematicAreas_jobSecurityAccessToEmployment,thematicAreas_survivorshipCare,thematicAreas_AYACare,thematicAreas_lateEffects,thematicAreas_wellbeing,thematicAreas_meditation,thematicAreas_co-morbidity,thematicAreas_rehabilitation,thematicAreas_physicalActivity,thematicAreas_socialRehabilitation,thematicAreas_sexualLife,thematicAreas_lifeStyle,thematicAreas_empowermentOfCancerSurvivorship,thematicAreas_inequalitiesInSurvivorship,thematicAreas_prevention,thematicAreas_cancerInformation,thematicAreas_personalExperiences,targetGroups_adult,targetGroups_child,targetGroups_man,targetGroups_woman,time
com.pandapro.proxy,PandaVPN Pro - El más rápido,"0 Registro, 0 Información personal, 100% Protección de privacidadEl nivel más alto de tecnología de cifrado seguro ECCNo se preocupe por la fuga de datos o el robo de información. Todos sus datos estarán encriptados para que pueda navegar por Internet de manera segura en cualquier momento y en cualquier lugar.Protección de privacidadPandaVPN oculta su dirección IP y evita que lo rastreen y le permite visitar sitios web de forma anónima. Su información privada está protegida y nadie puede rastrear su actividad en línea.Simple y fácil de usarUn clic para conectarse. PandaVPN te recomendará los mejores servidores según tu ubicación. Puede conectarse a cualquier servidor que desee con un solo clic. PandaVPN actualmente admite más de 3.000 servidores en 68 países y 101 regiones de todo el mundo, y el número sigue creciendo. Esto garantiza que, sin importar dónde se encuentre, siempre podrá encontrar un servidor de gran ancho de banda y baja latencia cerca.Soporta múltiples plataformasPandaVPN es compatible con todos los dispositivos comunes del mercado, sus múltiples dispositivos pueden acceder a todo el contenido de forma segura.MultiprotocoloSelección automática para múltiples protocolos. PandaVPN admite múltiples protocolos, incluidos Shadowsocks y Wireguard. PandaVPN seleccionará automáticamente el protocolo adecuado para usted y le proporcionará la mejor Internet.Sin anunciosDi no a los anuncios. Prometemos brindarle un entorno de aplicación sin publicidad.Aceleración del juegoAcelera el juego y trae una experiencia fluida. PandaVPN acelera perfectamente PUBG, Garena, Free Fire y otros juegos populares para brindarte la mejor experiencia de juego.Ofrecemos planes de suscripción de 1 mes, 3 meses y 12 meses; preste atención a los siguientes consejos cuando realice una compra:1.Cobraremos las tarifas de su cuenta de iTunes una vez que se confirme su compraSu suscripción se renovará automáticamente. Para cancelar su suscripción, cancele al menos 24 horas antes de la fecha de vencimiento de su membresía actual, ya que cobraremos la tarifa de renovación dentro de las 24 horas antes de la fecha de vencimiento de su membresía actual.Puede administrar su cuenta y elegir si desea desactivar las actualizaciones automáticas en la configuración de su cuentaAcuerdo de renovación automática: https://pandavpnpro.com/auto-renewal-agreement?lang=enCondiciones de servicio y política de privacidad: https://www.pandavpnpro.com/protocol?type=webContáctenos:Correo electrónico: panda7x24@gmail.com",https://apps.apple.com/es/app/pandavpn-pro-el-m%C3%A1s-r%C3%A1pido/id1450910298?uo=4,"['Productividad', 'Utilidades']",Wildfire Inc.,https://www.pandavpnpro.com,4.22353,85,"Oct 02, 2023","['AR', 'EN', 'FR', 'ID', 'JA', 'KO', 'RU', 'ZH', 'ES', 'TH', 'ZH', 'TR']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],['rare'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['nivel de vida'],[],[],[],[],[],[],[],[],['actividad activa'],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-10-02
com.Turbo.vpn,ShadowX VPN: Secure Faster VPN,"ShadowX VPN is a great tool for you to go surfing on internet freely and it's free!THE DISTINCTIVE FEATURES OF ShadowX VPN:* It can protect your privacy when you surfing in the internet* It’s free forever* No credit cards needed* No Registration or Login is needed* No log is saved from any users* Simple, one tap connect to VPN* It connects you to the fastest VPN ServerDownload ShadowX VPN and Go Surfing on the internet Freely NOW~ShadowX VPN Privacy Policy:  https://mirror.xyz/enssupport.eth/Ipt2j8LpJiaUU7Df6MUWRygcZxMjOikhbvU9fvZZznI",https://apps.apple.com/es/app/shadowx-vpn-secure-faster-vpn/id1176783416?uo=4,['Productividad'],65535 Limited,https://learn-49a31.web.app/developer.html,4.29762,84,"May 30, 2023","['EN', 'FR', 'DE', 'JA', 'KO', 'RU', 'ZH', 'ES', 'ZH']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-05-30
com.freeVPN,Daily VPN - Secure VPN Proxy,"► Más rápido, más estable y siempre conectado para juegos en línea, transmisión de música y video y llamadas wifi;► Visite de forma privada y segura sus sitios favoritos;► Ancho de banda ilimitado;► Cifrar datos privados, sin registro;► Ubicaciones de servidores globales: más de 100 servidores en más de 20 paísesActualice a Premium para desbloquear más servidores y eliminar anuncios. Daily VPN Premium ofrece una prueba gratuita de 3 días. Puede cancelar en su cuenta de iTunes antes del final de la prueba.Prueba gratuita: 3 días gratis, luego1 semana- $ 7.99;1 mes- $ 12.99;12 meses- $ 69.99;Información de suscripción adicional:- prueba gratuita - sin cargo; sin compromiso; cancelar en cualquier momento- La suscripción se renueva automáticamente a menos que la renovación automática se desactive al menos 24 horas antes del final del período actual.- el pago se cargará a la cuenta de iTunes en la confirmación de la compra.- Se le cobrará a la cuenta por la renovación dentro de las 24 horas anteriores al final del período actual.- No se permite la cancelación de la suscripción actual durante el período de suscripción activo.- Las suscripciones pueden ser administradas por el usuario y la renovación automática puede desactivarse yendo a la Configuración de la cuenta del usuario después de la compra.- Cualquier parte no utilizada de un período de prueba gratuito se perderá cuando el usuario compre una suscripción.Privacidad: http://dailyvpn.io/privacy-policy.htmlTérminos: http://dailyvpn.io/terms-of-service.htmlCONTÁCTENOSSi tiene alguna pregunta o sugerencia, no dude en enviarnos un correo electrónico a getdailyvpn@gmail.com.SÍGUENOSEn Facebook: https://www.facebook.com/DailyVpnApp/ para estar atento. ¡Nos encantaría saber de usted!",https://apps.apple.com/es/app/daily-vpn-secure-vpn-proxy/id1421658630?uo=4,"['Productividad', 'Utilidades']",UPUP TECHNOLOGY LIMITED,None,4.19277,83,"Nov 16, 2021","['AR', 'EN', 'FR', 'DE', 'JA', 'PT', 'RU', 'ES', 'TR']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2021-11-16
com.yangkai.vpnmaster,Thunder VPN - Secure VPN Proxy,"Thunder VPN es un fiel partidario de la privacidad digital.Thunder VPN es un fiel guardián de los dispositivos móviles.Thunder VPN es el mejor cliente VPN proxy para cifrar datos.Con Thunder VPN, sus actividades en línea permanecerán privadas y seguras. No será rastreado e incluso los piratas informáticos no podrán invadirlo. Esto es como una barrera de seguridad, que siempre protege la seguridad y privacidad de su red.Thunder VPN le proporciona servidores de alta calidad en varios países / regiones. Estos servidores le brindan una experiencia de navegación excelente y rápida. También traerá altas velocidades de VPN y conexiones VPN encriptadas a su iPhone.Thunder VPN no requiere ningún registro, está disponible en cualquier momento, tecnología de red avanzada para lograr una velocidad extremadamente rápida, en cualquier momento y en cualquier lugar, el acceso a su contenido favorito. Al ver videos y jugar juegos, ancho de banda ilimitado, baja latencia, sin desconexión, experimentará una red fluida sin precedentes.Brindamos navegación anónima, protegemos su privacidad, proxy seguro, protección de puntos de acceso WiFi, alta velocidad y estabilidad. Thunder VPN es fácil de usar, ancho de banda ilimitado, tiempo ilimitado y conexión con un solo clic.Esta es la mejor VPN para la vida social personal, la escuela y la oficina, ¡puedes usarla!característica:-Protege tu privacidad y protege tu dispositivo-Acceso a una gran cantidad de aplicaciones y sitios web-Protege tu IP y dirección física-El servidor VPN más rápidoAdecuado para WiFi, LTE, 3G, 4G, 5G y todas las redes de datos móviles.iOS 14.0 está listo.Notas sobre nuestras suscripciones de renovación automática:1 semana: $ 4.991 mes: $ 9.996 meses: $ 29.991 año: $ 49.99- Los pagos se cargarán a la cuenta de iTunes en el momento de la confirmación de la compra.- Las suscripciones se renuevan automáticamente a menos que la renovación automática se cierre al menos 24 horas antes del final del período actual.- La cuenta se renovará dentro de las 24 horas anteriores al final del período actual y se determinará la tarifa de renovación.- Las suscripciones pueden ser administradas por el usuario y la renovación automática puede desactivarse yendo a la configuración de la cuenta del usuario.- No se permite cancelar la suscripción actual durante la suscripción activa.- Cualquier porción no utilizada de un período de prueba gratuito, si se ofrece, se perderá cuando el usuario compre una suscripción a esa publicación, cuando corresponda.Consulte nuestras condiciones de uso y política de privacidad:Condiciones de uso: https://supervvnmaster.firebaseapp.com/termsofservice.htmlPolítica de privacidad: https://supervvnmaster.firebaseapp.com/privacypolicy.html",https://apps.apple.com/es/app/thunder-vpn-secure-vpn-proxy/id1271721929?uo=4,"['Utilidades', 'Productividad']","Free Secure Connected Software Co., Ltd",None,4.3253,83,"Sep 10, 2023","['AR', 'EN', 'JA', 'RU', 'ZH', 'TR']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['calidad de vida'],[],[],[],[],[],[],[],[],"['actividad activa', 'actividad fisica']",[],[],[],[],[],[],[],[],[],[],['man'],[],2023-09-10
com.astrill.apple.iosapp,Astrill VPN Client,"What is Astrill ?*****************************************Astrill iOS VPN Client connects your mobile device with just one click to our secure VPN network. Pick a server in more than 110 cities in over 60 countries. All traffic from your device is protected with military grade encryption against eavesdropping and hackers.Astrill iOS VPN client supports ""Always On"" VPN mode - whenever you use Internet on your device, it will automatically connect to VPN in a second! When device is not in use, VPN will be disconnected, thus not waste your battery.Astrill iOS VPN client supports ""Smart Mode"" - you can exclude local web sites from VPN to speed up access.IMPORTANT: Accounts purchased from the App Store will work only on your iPhone or iPad devices. If you need to use VPN on your PC, Mac or other devices, please purchase full account from our web site instead.Why do I need Astrill VPN ?*****************************************Whenever you use Internet at public places - airports, hotels, cafes, libraries, schools... you are at risk - your personal data can be easily stolen and misused by hackers. Astrill VPN protects you whenever you are online and makes it impossible for anyone to get a hold of your personal information transmitted over the Internet. If you are a frequent or occasional traveler, VPN protection is a must. Is Astrill VPN fast ?*****************************************Astrill runs its own global network of VPN servers in over 60 countries around the world. We use bare-metal hardware (not shared VPS servers like most of our competitors), to make sure your VPN is always fast, servers are not overloaded and your security never compromised. With a single VPN account you get access to all our servers and you can switch servers with a single click unlimited number of times. We do not have limitation on amount of data transferred - you can download or stream online content as much as you wish through our VPN.Why should I choose Astrill ?*****************************************Astrill has been in business since 2009 and our team of security experts is constantly working on developing innovative technologies to make the Internet more secure place. Our technology uses AES 256-bit and ChaCha20 encryption which makes it one of the most secure. We do not utilize outdated and insecure PPTP or L2TP protocols like most of our competitors. Fast speed, high security, plenty of servers and easy to use software for all popular devices is what makes Astrill number one choice for Internet protection by thousands of customers in more than 180 countries around the world. You can apply for Astrill free trial account and see yourself Astrill in action.Does Astrill work on my desktop/laptop computer too ?**************************************************************Yes, sure! We have plug-and-play technology for Windows, Macintosh, Linux, smart phones as well as DD-WRT/Tomato/AsusWRT-Merlin WiFi routers. We support variety of VPN technologies including: OpenVPN, Wireguard, StealthVPN, OpenWeb, PPTP, L2TP/IPSec, IPSec, IKEv2, SSTP and AnyConnect. Our service works on virtually any device supporting these standard VPN protocols. You can run Astrill on your WiFi router and connect all devices in your home or office to our secure VPN, for example all your phones, Windows, Mac and Linux computers, Apple TV, Smart TVs, etc...For more information about the features we offer, please check our web site. We also have a video section which demonstrates some features.What if I run into problems ?*****************************************If you run into any issues when using our VPN service, our kind and high qualified customers service is at your disposal 24h/7/365 via live chat, email and phone.",https://apps.apple.com/es/app/astrill-vpn-client/id572953702?uo=4,"['Productividad', 'Utilidades']",Veloxee Corp.,https://www.astrill.com/,3.49333,75,"Oct 15, 2019",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2019-10-15
com.optimal.vpn,VPN+,"NEW FEATURE FROM V3.0: Added dedicated 300+ premium servers for Streaming. (to watch streaming contents easily)Simplest VPN app to protect yourself from cyber threats; with a simple tap of the screen. Now you can browse, stream and game while staying private & safe, online. The VPN Super Proxy is the bundle to offer you all.DISTINCTIVE FEATURES OF VPN SUPER PROXY:► One-tap & connect-VPN. Quick access button on home screen.► 300+ servers worldwide for better speed & VPN connectivity.► NEW: Dedicated streaming servers to serve your audio and video content demands► Security & safety: encrypted browsing data to offer complete online anonymity.► No log: we do not track your data.► Faster Internet access: boost your browsing speed with the VPN.Stay secure, stay anonymous, or watch your favorite content, with VPN Super Proxy.CONTACT US:You can request support or contact us with your query at https://support.vpnproxymaster.app/support/tickets/newSUBSCRIPTION TERMS:You can be a premium user through an auto-renewing subscription.VPN Super Premium -Monthly subscription that comes with a 3-day free trial for $11.99 USD.OR yearly subscription for $69.99 USD. VPN Super Basic -Monthly subscription that comes with a 3-day free trial for $8.99 USD.OR yearly subscription for $33.99 USD.• Subscription payments will be charged to your iTunes account at confirmation of your purchase and upon commencement of each renewal term. Subscription with a free trial period will automatically renew to a paid subscription. You can cancel your subscription or free trial in the iTunes settings at least 24-hours before the end of the free trial period. The cancellation will take effect the day after the last day of the current subscription period and you will be downgraded to the free service.• Please note: any unused portion of a free trial period (if offered) will be forfeited when you purchase a premium subscription during the free trial period.• Payment will be charged to your iTunes Account at confirmation of purchase. Account will be charged for renewal within 24-hours prior to the end of the current period. Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable.LEGAL:Please review VPNSuper's Terms of Services and Privacy Policy:Terms of Use: https://vpnproxymaster.app/terms-of-use.htmlPrivacy Policy: https://vpnproxymaster.app/privacy-policy.htmlDisclaimer:For policy reason, the VPN service can not be used in China. We apologize for any inconvenience caused.",https://apps.apple.com/es/app/vpn/id1492285103?uo=4,"['Utilidades', 'Productividad']",GREEN DYGITAL CONSULTING LLP,http://vpnproxymaster.app/,4.43836,73,"Sep 14, 2023","['EN', 'DE', 'ID']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-09-14
com.mdc.vpn.ios,"iVPN: Privacidad, Seguridad","iVPN es un cliente VPN diseñado para proteger su privacidad, seguridad y anonimato en línea con el precio más bajo.- Acceda a todos los sitios web y aplicaciones de forma segura y privada en el hogar, la escuela, el trabajo o desde cualquier lugar del mundo.- El estándar de cifrado más alto de la industria: IPSec con IKEv2.- Servidores dedicados, tráfico ilimitado.- El servicio de VPN más económico: solo desde 1.25 $ / mes.- Sin registro, totalmente anónimo en línea. Evite que cualquier persona rastree su dirección IP, identidad y ubicación desde sitios web y rastreadores en línea.- No es necesario registrarse o registrarse.iVPN tiene los siguientes planes de suscripción:- Plan iVPN Pro de 3 meses: $ 4.99 / 3 meses.- Plan iVPN Pro de 6 meses: $ 7.99 / 6 meses. ¡Ahorra un 20%!- Plan iVPN Pro de 12 meses: $ 14.99 / 12 meses. ¡Ahorra un 25%!Actualice al plan Premium para obtener acceso ilimitado a nuestros servidores y sin anuncios.- El pago se cargará a la cuenta de iTunes en la confirmación de la compra- La suscripción se renueva automáticamente a menos que la renovación automática se desactive al menos 24 horas antes del final del período- Duración de la suscripción: 3 meses; 6 meses; un año.- Se cobrará a la cuenta la renovación dentro de las 24 horas previas al final del período actual, e identificará el costo de la renovación.- Las suscripciones pueden ser administradas por el usuario y la renovación automática puede desactivarse yendo a la Configuración de la cuenta del usuario después de la compra.- No se permite la cancelación de la suscripción actual durante un período de suscripción activa.- Cualquier porción no utilizada de un período de prueba gratuito, si se ofrece, se perderá cuando el usuario compre una suscripción a esa publicación.Política de privacidad: http: //visearch.net/vpn/privacypolicy.phpTérminos de uso: http: //visearch.net/vpn/terms.php",https://apps.apple.com/es/app/ivpn-privacidad-seguridad/id1446551281?uo=4,"['Productividad', 'Utilidades']","MDC MEDIA CO.,LTD",https://www.mdcgate.com/apps/detail?appid=61&platformid=7,3.85294,68,"Jul 10, 2023",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['acceso al trabajo', 'seguridad en el trabajo']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-10
com.superoversea,Super VPN - Best VPN Master,"■ Protect your security and privacy from A to Z:---Hide your true IP address and location;---No logs saved anywhere;---Make public WiFi more secure;【Super vpn is a secure vpn】■ Unmetered bandwidth、traffic & Fast Speed:---Many virtual locations;---Unmetered bandwidth & speed per location;---Watch 4k HD videos without waiting;【Super vpn is a fast vpn】■ Not just for iPhone:---Support for multiple devices for the same account;---Any device, just need one tap to successfully open the security proxy;【Super vpn is a best vpn】The primary target of our VPN application is securing our users' Internet information and hiding their public IP. Through the newest encrypt protocol,we could guarantee the safety of users' Internet tracks。【Super VPN# Intruction of auto-renewing subscriptions】1.Subscription period and price-Subscription Period：30 days-Subscription Price：$9.99 for 30 days -Subscription Period：360 days-Subscription Price：$39.99 for 360 days2.Payment：The payment record will store in your iTunes account after you confirm the bill and pay it. 3.Subscription Cancellation:If you want to stop the subscription,please turn off the auto renewal in iTunes/Apple ID setting by manually in 24 hours advance before the new subscription period beginning4.Renewal：iTunes account will deduct your balance in 24 hours advance before your current subscription end.The  subscription will prolong a period based on the VIP you choosed after you pay it successfully. 5.The remian of free trial time(if provided) will cancel after you ordering the subscription successfully.6.PRIVACY POLICY: https://www.9527.click/PrivacyPolicy.html7.TERMS OF SERVICE: https://www.9527.click/UserAgreement.html8.Terms of Use (EULA)https://www.9527.click/TermsofUse(EULA).html",https://apps.apple.com/es/app/super-vpn-best-vpn-master/id1490819262?uo=4,"['Utilidades', 'Productividad']","Qingdao Leyou Hudong Network Technology Co., Ltd.",https://www.9527.click,4.47761,67,"Oct 06, 2023","['EN', 'ZH', 'ZH']",iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-10-06
Fairy-Tools.Downloader-Deluxe,Private Browser Deluxe,"Experimentar la privacidad de InternetExplore sus sitios web favoritos sin rastreadores, cookies o anuncios; Descargue y almacene archivos en privado. Mantenga su búsqueda, historial y descargas en privado con un código de contraseña o identificación de touch de la aplicación, o elimine rápidamente tocando """"destruir"""". Personalice su pantalla de inicio con una variedad de colores y opciones de diseño de iconos de aplicaciones discretos.Disfruta de las características del navegador de lujoA diferencia de algunos navegadores de incógnito, el navegador privado Deluxe tiene todas las funciones de un navegador web premium, que incluyen:- Red privada virtual (VPN)- Bloqueo de anuncios- iconos de aplicaciones personalizados- Elección de los motores de búsqueda de Google, Duckduckgo, Yahoo y Bing- Capacidad para establecer el navegador privado Deluxe como su navegador web predeterminado- Lista de descargas potenciales en cada página web- Sitio del sitio de escritorio- La historia de navegación se puede mantener para siempre, nunca, o hasta que salgas de la aplicación- Los marcadores y los favoritos se pueden agregar y eliminar fácilmenteRed privada virtualVPN protege su privacidad y datos mientras usa cualquier aplicación en su dispositivo, lo que le permite navegar de forma segura Internet sin preocuparse por la vigilancia de terceros.Descargue de forma rápida y seguraMantenga sus descargas privadas con potente fondo de descarga sobre wifi o celular. Administre, pause y reanude descargas fácilmente con el administrador de descargas.Administrar archivos fácilmenteConvenientemente editar carpetas y estructura de archivos, nombres de archivos y ubicaciones de almacenamiento. Proteja su bóveda de archivo con un código de acceso o ID de contacto. Comparta a través de AirDrop o en cualquier aplicación que seleccione en su dispositivo.Mantenga los archivos privados ocultosLa característica exclusiva de """"bóveda secreta"""" le permite guardar archivos y descargas privadas en una carpeta oculta, accesible solo por usted.¡Gracias por usar el navegador privado Deluxe! ¿Tiene preguntas o comentarios? Envíenos un correo electrónico a contact@maplemedia.io para obtener apoyo rápido y amigable.Sitio web: https://maplemedia.io/Esta aplicación ofrece compras en la aplicación, que incluye un servicio de suscripción de renovación automática. Los términos de suscripción se describen en los términos de servicio y política de privacidad, vinculados a continuación:Términos de servicio: https://maplemedia.io/terms-of-service-vpn/#vpnPolítica de privacidad: https://maplemedia.io/privacy/",https://apps.apple.com/es/app/private-browser-deluxe/id1008508212?uo=4,"['Utilidades', 'Productividad']","Maple Media Apps, LLC",https://maplemedia.io/,4.23076,65,"Jul 28, 2023","['EN', 'FR', 'DE', 'HI', 'IT', 'JA', 'KO', 'PT', 'RU', 'ZH', 'ES']",iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['vigilancia'],[],[],[],[],['man'],[],2023-07-28
com.yesimmobile,Yesim: eSIM app de viaje + VPN,"Dí YESIM a la libertad de viajar con el Internet móvil de eSIM perfecto. La aplicación de viaje Yesim te conecta a las mejores redes móviles de todo el mundo, en más de 120 países, todos accesibles a través de una sola aplicación. Además, con nuestra nueva función, un número de teléfono virtual, podrás recibir verificaciones de mensajes SMS u otras comunicaciones importantes directamente en la aplicación Yesim, ¡sin necesidad de una eSIM!Yesim eSIM Mobile Data lo tiene todo cubierto. Imprescindible para viajeros ocasionales, de negocios y exploradores.No necesita wifi ni roaming móvil. Tampoco SIM dual.No necesita tarjeta SIM alguna, ni tampoco preocupaciones. Solo tienes que elegir el paquete de datos adecuado, comprarlo y cargarlo en tu teléfono antes de salir. Así podrás ahorrarte los altos costes de los datos cuando viajes al extranjero. ¿Por qué Yesim eSIM Mobile Data?- Un proceso de instalación súper rápido y sencillo.;- Recargas fáciles, estés donde estés;- Asistencia en línea las 24 horas del día;- VPN integrada incluida;- No más cambios de tarjetas SIM;- Sin rúteres wifi en los bolsillos. ¡Solo un teléfono!¿Cómo funciona?Paso 1: tener un teléfono con eSIM.Sé el orgulloso propietario de uno de los siguientes dispositivos:- iPhone 15, 15 Plus, 15 Pro and 15 Pro Max (not Dual SIM*)- iPhone 14, Plus, Pro and Pro Max (not Dual SIM*)- iPhone 13, 13 Pro (not Dual SIM), 13 Pro Max, 13 mini- iPhone 12, 12 Pro (not Dual SIM), 12 Pro Max, 12 mini- iPhone 11, 11 Pro (not Dual SIM), 11 Pro Max- iPhone SE (2020) and SE (2022)- iPhone XS, XS Max (not Dual SIM)- iPhone XR (not Dual SIM)- iPad Air (2014, 2019, 2020, 2022)- iPad Pro 11 (2018 and 2020)- iPad Pro 12.9 (2015 and 2017)- iPad Pro 10.5 (2017)- iPad Pro 9.7 (2016)- iPad 10.2 (2019, 2020, 2021)- iPad 9.7 (2016, 2017, 2018)- iPad mini 4 (2015)- iPad mini 3- iPad mini (2019 and 2021)Ten en cuenta: La compatibilidad de dispositivos también varía según el país. Consulta la lista de dispositivos compatibles con eSIM - https://yesimsupport.zendesk.com/hc/articles/360006059318.Paso 2: Descarga la aplicación. Paso 3: Busca tu destino en una lista. Tenemos más de 120+ países disponibles. Seguro que encuentras algo que se adapte a tu aventura.Paso 4: Compra e instala tu eSIM.Instalación con un solo clic. Conéctate a más de 120+ países con un solo toque.Muy fácil.",https://apps.apple.com/es/app/yesim-esim-app-de-viaje-vpn/id1458505230?uo=4,"['Viajes', 'Utilidades']",Genesis Group AG,http://yesim.app,4.2459,61,"Oct 17, 2023","['AR', 'CS', 'NL', 'EN', 'FR', 'DE', 'HI', 'HU', 'IT', 'JA', 'KO', 'PL', 'PT', 'RO', 'RU', 'ES', 'TR']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-17
com.mate.xy.vpn,XY VPN - Secure Your Network,"Why XY VPN?TURBO SPEEDSOur modern solution based on the WireGuard® protocol, gives you VPN connection speeds that are hard to beat.IDEAL FOR PRIVACYWe don’t track and store your activity online. Therefore, we can’t give your data away – even if someone asks. And we have two independent audits to prove it!AS EASY AS 1-2-3Download, login, and connect – that’s it! With XY VPN, one tap is enough to encrypt your whole traffic. You can also set the app to connect automatically and enjoy full peace of mind.STAY SAFE ON PUBLIC WI-FIFound a cozy cafe with a Wi-Fi hotspot, but it’s unsecured? Don’t give up just yet! Use XY VPN and hide your online activities from snoopers and hackers.THOUSANDS OF SERVERSLightning-fast VPN protocols sure help, but our vast server network is there to do the heavy lifting. 5500+ servers in 59 countries mean that the perfect one is always just a tap away. Click “Quick Connect,” and you’re all set!ENCRYPT EVERYTHINGHow would you like to protect your whole home with one app? Install XY VPN on your Wi-Fi router and enjoy a private internet connection on every connected device in your home.RELIABLE SERVICEUnlike a proxy server or the Tor browser, XY VPN will not only hide your IP. It will also encrypt your traffic and maintain a stable connection with speeds that are hard to match.Privacy Policy: https://as.matrixmobile.net/static/xy-ios/privacy-policy.htmlTerms of Use: https://as.matrixmobile.net/static/xy-ios/terms-of-use.html",https://apps.apple.com/es/app/xy-vpn-secure-your-network/id1584915823?uo=4,"['Utilidades', 'Productividad']",MATRIX MOBILE PTE. LTD.,https://mate.matrixmobile.net/,4.03279,61,"Oct 18, 2023","['AR', 'EN', 'FR', 'DE', 'ID', 'IT', 'RU', 'ES', 'TH', 'UK']",iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-18
