appId,title,description,url,genres,developer,developerWebsite,score,ratings,currentVersionReleaseDate,languageCodesISO2A,os,privacyPolicyUrl,contentRating,price,installs,inAppProductPrice,cancerTypes_breast,cancerTypes_prostate,cancerTypes_colorectal,cancerTypes_hodgkin,cancerTypes_pediatric,cancerTypes_bone,cancerTypes_rare,cancerTypes_melanoma,cancerTypes_lung,cancerTypes_pancreatic,cancerTypes_stomach,cancerTypes_bladder,cancerTypes_non-hodgkin,cancerTypes_liver,cancerTypes_kidney,cancerTypes_multiple myeloma,cancerTypes_thyroid,cancerTypes_oral cavity,cancerTypes_esophagus,cancerTypes_larynx,cancerTypes_corpus uteri,cancerTypes_ovarian,cancerTypes_endometrial,cancerTypes_testicular,cancerTypes_neuroblastoma,cancerTypes_wilms,thematicAreas_adverseEvents,thematicAreas_nutrition,thematicAreas_mentalHealth,thematicAreas_qol,thematicAreas_jobSecurityAccessToEmployment,thematicAreas_survivorshipCare,thematicAreas_AYACare,thematicAreas_lateEffects,thematicAreas_wellbeing,thematicAreas_meditation,thematicAreas_co-morbidity,thematicAreas_rehabilitation,thematicAreas_physicalActivity,thematicAreas_socialRehabilitation,thematicAreas_sexualLife,thematicAreas_lifeStyle,thematicAreas_empowermentOfCancerSurvivorship,thematicAreas_inequalitiesInSurvivorship,thematicAreas_prevention,thematicAreas_cancerInformation,thematicAreas_personalExperiences,targetGroups_adult,targetGroups_child,targetGroups_man,targetGroups_woman,time
com.Evert.QuantumTicTacToe,Quantum TiqTaqToe,"Quantum TicTacToe is a fun game to explore quantum physics concepts. On top of classical TicTacToe you can turn up the quantumness to enable new moves! Put your squares in superpositions or entangle them with other squares, and what you thought was a lost game might just turn out to be a win. By playing the Quantum version of TicTacToe, you will be able to build intuition for the strangeness of the quantum realm.Unlock the full version to get access to a stronger quantum AI, to remove ads in between games, and... get access to online play so you can play with your friends remotely!If you're interested in using Quantum TiqTaqToe for educational purposes, please contact me.",https://play.google.com/store/apps/details?id=com.Evert.QuantumTicTacToe&hl=en&gl=ES,['Educational'],Evert van Nieuwenburg,https://www.quantumtictactoe.com,4.1666665,57,"Nov 30, 2021",['EN'],Android,https://termsfeed.com/privacy-policy/fb61e4cabf369d69b7768a0445403b9b,PEGI 3,0,1000,€1.79 if billed through Play,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-11-30
com.ibm.research.helloquantum,Hello Quantum,"You think quantum computing is hard?  Maybe, maybe not, or maybe both at the same time?  Explore the building blocks of quantum mechanics in a series of puzzles.    The rules of how to play Hello Quantum are easy to pick up, yet tricky to perfect.  But by mastering them, you'll be learning key behaviors in the mysterious world of quantum mechanics to progress forward. Made with love by IBM Q and University of Basel",https://apps.apple.com/es/app/hello-quantum/id1378385003?uo=4,"['Juegos', 'Puzle', 'Educación']",IBM,http://ibm.biz/helloquantum,5,3,"Jun 09, 2020",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-06-09
com.quantoslearning.app,Quantos,"Everybody can understand quantum computing: Quantos is your beginner-friendly suite for learning about and programming quantum annealers!Quantos is designed to engage: inclusion, target group-diversification and interactivity are the focus of the learning experience. The platform is suitable for individual use as well as educational institutes and enterprises.",https://apps.apple.com/es/app/quantos/id6446584307?uo=4,"['Educación', 'Para desarrolladores']",Tamas Nemes,None,0,0,"Mar 23, 2023",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-23
com.azoquantum.azoquantum,AZoQuantum,"The AZoQuantum App from www.azoquantum.com – The A to Z of Quantum Science / Technology, represents the world of Quantum Sci / Tech in the palm of your hand. Designed for engineers, designers, scientists, students and the layman, indeed anyone with an interest in Quantum Sci / Tech, products, issues, equipment, applications and the latest news. Locate Quantum Sci / Tech suppliers from around the world leading www.azoquantum.com directory, browse or search over 7,000 Quantum news items and keep up to speed with the latest in related equipment from Atomic Force Microscopes, Lasers and Raman Instruments. Simple quick, convenient and easy access to find the answers to your quantum questions.",https://apps.apple.com/es/app/azoquantum/id862335024?uo=4,"['Referencia', 'Noticias']",AZoNetwork,http://www.azoquantum.com/mobile-app.aspx,0,0,"Jan 29, 2020",[],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2020-01-29
com.gametheories.Grover-s-algorithm,Grover's algorithm,This app shows the geometrical representation of Grover's algorithm. Red circle represents the target state. Feel quantum computing!,https://apps.apple.com/es/app/grovers-algorithm/id6450691269?uo=4,['Educación'],Sungjun Kim,https://sites.google.com/view/lov-kumar-grover,0,0,"Jun 30, 2023",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-06-30
com.gametheories.quantum-gates,quantum gates,"This app shows how quantum gates work. Red, green, and blue circles represent the quantum states of three qubits respectively. If you make three circles align, you will get some score. Feel quantum gates!",https://apps.apple.com/es/app/quantum-gates/id6451081177?uo=4,['Juegos'],Sungjun Kim,https://sites.google.com/view/wolfgang-pauli,0,0,"Aug 22, 2023",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-08-22
com.gametheories.quBit-in-2D,quBit in 2D,This app shows the two dimensional representation of Bloch sphere. Bloch sphere represents the state of the single qubit. Feel quantum!,https://apps.apple.com/es/app/qubit-in-2d/id6450132499?uo=4,['Educación'],Sungjun Kim,https://sites.google.com/view/felixbloch,0,0,"Jun 12, 2023",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-06-12
fi.algorithmiq.qcards2d,QCards Online,"Mobile multiplayer version of the tabletop card game Q|Cards>, originally conceived at the Quantum Wheel 2019 - game jam.Try to flip the state of your quantum bit (qubit) to |1> while keeping the state of your opponents' as close to |0> as possible. Each card represents a real quantum gate - an operation possible only in quantum physics.",https://apps.apple.com/es/app/qcards-online/id1575238389?uo=4,"['Juegos', 'Cartas', 'Simulación']",Algorithmiq Oy,None,0,0,"Apr 01, 2022",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-04-01
com.gametheories.qFt,qFt,This app represents quantum Fourier transform for five qubits. You can see the state of each qubit for every single step on quantum Fourier transform.,https://apps.apple.com/es/app/qft/id6468220822?uo=4,['Educación'],Sungjun Kim,https://sites.google.com/view/paul-dirac-physics,0,0,"Oct 05, 2023",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-05
com.gametheories.Bernstein-Vazirani-algorithm,Bernstein-Vazirani algorithm,This app represents the quantum circuit for Bernstein-Vazirani algorithm. Hidden number goes from 0 to 63.,https://apps.apple.com/es/app/bernstein-vazirani-algorithm/id6457204574?uo=4,['Educación'],Sungjun Kim,https://sites.google.com/view/ludwig-wittgenstein-language,0,0,"Aug 03, 2023",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-08-03
com.kappsmart.quantumcompiler,Quantum Programming Compiler,"Write quantum codes directly on your iPhone, iPad and iPod Touch! This app is ideal for learning and testing code snippets!Quantum computing is touted as the next big thing in the computer revolution! The app allows you to learn and program in quantum! It is intended for anybody who has at least some basic programming skills. The tutorials are designed for beginners as well as professionals. The app uses the QISKit SDK and simulator (https://github.com/Qiskit/) licensed under Apache 2.0. Coding is done in Python 3.7.Features:- Compile and run your quantum program- Supports plotting and graphing- View program output or detailed error- Custom keyboard for easy input of frequently used characters- Optimized for connecting with external physical/bluetooth keyboard- Source code editor with syntax highlighting and line numbers- Open, save, import and share source files.- Easy and advanced tutorialsLimitations:- Internet connection is required for compilation- Maximum program running time is 20s- It is recommended to use no more than 8 qubitsGET FULL ACCESSUpgrade to a Premium Membership and Receive the Following Ongoing Value:• No ads• Unlimited plots• Install packages• Latest interpretersIf you choose to purchase a subscription, payment will be charged to your iTunes account, and your account will be charged within 24-hours prior to the end of the free trial or current period. Subscription with a free trial period will automatically renew to a paid subscription. Any unused portion of a free trial period (if offered) will be forfeited when you purchase a premium subscription during the free trial period. You can cancel the automatic renewal of your subscription at any time by going to your settings in the iTunes store after purchase. The cancellation will take effect the day after the last day of the current subscription period, and you will be downgraded to the free service.Terms & Conditions: https://kappsmart.com/quantumcompiler/terms.htmlPrivacy Policy: https://kappsmart.com/quantumcompiler/privacy_policy.html",https://apps.apple.com/es/app/quantum-programming-compiler/id1337663853?uo=4,"['Productividad', 'Utilidades']",Ketan Appa,http://kappsmart.com/quantumcompiler/,0,0,"Oct 01, 2023",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-01
com.gametheories.phase-estimation-algorithm,phase estimation algorithm,This app represents phase estimation algorithm with five qubits. You can understand the every single detail of phase estimation algorithm.,https://apps.apple.com/es/app/phase-estimation-algorithm/id6469448415?uo=4,['Educación'],Sungjun Kim,https://sites.google.com/view/alexeikitaev,0,0,"Oct 22, 2023",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-22
com.shreyasnisal.qlogic,QLogic,"Want to enter the world of quantum computing without making things too complicated? Solve these exciting puzzles to get to know about this new field, and development of algorithms in quantum computing.QLogic offers a series of puzzles with quantum-bits, the building blocks of quantum computers. Use your tools, the quantum logic gates, to solve these puzzles and at the same time learn about how circuits are made for quantum algorithms.Get into a superposition of confused and not confused while you scratch your head and try to get the 3-star, least move solution to the puzzles!",https://play.google.com/store/apps/details?id=com.shreyasnisal.qlogic&hl=en&gl=ES,['Puzzle'],Nisal,https://shreyasnisal.com,0.0,0,"Aug 20, 2023",['EN'],Android,https://sites.google.com/view/qlogic-privacy-policy/home,PEGI 3,0,10,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-08-20
com.gametheories.qTel,qTel,"This app shows how quantum teleportation works. The state of the first qubit is determined by five operators: X, Y, Z, H, U. This state is transferred to the third qubit at the end of all operations on the circuit. The state of three qubits at each step is shown in the box.",https://apps.apple.com/es/app/qtel/id6465694859?uo=4,['Educación'],Sungjun Kim,https://sites.google.com/view/steven-weinberg,0,0,"Sep 11, 2023",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-09-11
com.quantumworkplace.quantumworkplace,Quantum Workplace,"Quantum Workplace provides an all-in-one employee engagement software that makes managers the central drivers of workplace culture. Serving more than 8,700 organizations, Quantum Workplace’s technology gives team leaders direct access to employee feedback and personalized real-time insights, so they can better serve their teams.Above all, we believe in making work better every day at your workplace and ours.",https://play.google.com/store/apps/details?id=com.quantumworkplace.quantumworkplace&hl=en&gl=ES,['Business'],Quantum Workplace,https://www.quantumworkplace.com,0.0,0,"Nov 22, 2022",['EN'],Android,https://www.quantumworkplace.com/privacy-policy,PEGI 3,0,1000,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2022-11-22
hu.hexadecimal.quantum,Quantum Computing,"A software for Android that emulates the actions of a quantum computer <i>essentially a quantum computer simulator with limited functionality</i>It's main purpose is to enable testing to everyone, even on the go. Since this app is only an emulator, it can show the position of the qubits on the bloch sphere. This app can also show the statevector of the system (in probability mode) and the final unitary gate will also be accessible soon. The limit is only the computing power of your device!<b>Help testing and join the beta program for new functionality!</b>You can apply any matrices to your qubits as long as they are member of the group SU(n) – they have to be unitary and have to have a unit determinant.<b>About the backend</b>The application uses a home-made backend for simulating quantum circuits. It does not <i>yet</i> work with noise. The backend is written in Java and the entire source code can be found on GitHub at <i>hexadec/Quantum</i>  Please be aware that the qubit order in this application is <i>Big-Endian</i>, meaning that in a multi-qubit gate always the first parameter is the last bit in the statevector, whereas some other well-known system are <i>Little-Endian</i>, thus most multi-qubit gate matrices need conversion!<b>Main features</b>• At most 10 qubits• Gates with at most 4 qubits• Extremely high number of shots (up to 2^20)• Lots of predefined gates• Get results immediately• Export results• Import/Export gate sequence, export as OpenQASM• Take the hermitian conjugate of any gate• Show bloch sphere (for non-entangled qubits)• Show the statevector of the system• Auto and Opt-in circuit optimization<i>Predefined single qubit gates</i>• Hadamard• Pauli-X/Y/Z• S-gate & T-gate (phase-shift)• √NOT• Identity• U3 <i>Predefined multi qubit gates</i>• CNOT/CY/CZ (Controlled-Pauli)• Controlled-S, Controlled-T and Controlled-Hadamard gates• Controlled U3• SWAP• Toffoli• Fredkin• Quantum Fourier Transform<i>Planned features</i>Create and run algorithms with loops and conditionsDisplay final unitary matrix for smaller circuitsVisualize multi-qubit states betterTranslators are welcomed at the GitHub repository:https://github.com/hexadec/Quantum/blob/master/app/src/main/res/values/strings.xml",https://play.google.com/store/apps/details?id=hu.hexadecimal.quantum&hl=en&gl=ES,['Education'],hex@dec,None,0.0,0,"Aug 01, 2021",['EN'],Android,None,PEGI 3,0,5000,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-08-01
com.quantum.entanglement.scalar.subtle.energy,Quantum Scalar Energy,"Welcome to Quantum Scalar Energy - your ultimate destination for experiencing the world's most powerful silent scalar energy together with healing sounds and music. Our app is designed to help you tap into the subtle energy frequencies and scalar waves to promote holistic healing, positive energy, and spiritual growth.108 healing sounds Included FREE forever, including...- 34 Relax Melodies- 23 Real Animal Sounds- 17 Soothing Water Sounds- 16 City Sounds- 12 Brainwave Entrainment Frequencies- 6 Nature Sounds- 4 Spoken Sounds- 3 Baby Sounds- 3 White NoisesAlso includes 169 hours of powerful meditation music.. -11 tracks healing meditation music -12 tracks Buddha meditation music-10 tracks Natural meditation musicWith Quantum Healing Sounds, you can explore a wide range of energy healing techniques, including frequency healing, meditation, mindfulness, and chakra balancing. Our app features 108 free sounds that you can use to enhance your meditation practice, promote relaxation, and improve your overall well-being.Our sounds are designed using the latest scientific research on quantum physics, scalar energy, and subtle energy frequencies. We have carefully curated a collection of sounds that are optimized for promoting healing and positive energy.Whether you're new to energy healing or an experienced practitioner, Quantum Healing Sounds is the perfect app for you. Our user-friendly interface makes it easy to customize your experience and find the perfect sound for your needs.Download Quantum Healing Sounds today and experience the transformative power of scalar energy and subtle energy frequencies for yourself.Privacy Policy: https://www.termsfeed.com/live/519360f3-02dd-4b7b-a515-430ad48cf671",https://play.google.com/store/apps/details?id=com.quantum.entanglement.scalar.subtle.energy&hl=en&gl=ES,['Health & Fitness'],Quantum Meditation Frequency - PEMF Therapy,https://qicoil.com/,0.0,0,"Nov 03, 2023",['EN'],Android,https://www.termsfeed.com/live/519360f3-02dd-4b7b-a515-430ad48cf671,PEGI 3,0,1000,€5.49 - €54.99 if billed through Play,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['meditation'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-11-03
com.qdot.quantummechanicsgriffiths,Quantum Mechanics Solutions,"Are you tired of solving probles of Introduction to Quantum Mechanics by David J. Griffiths? Is it hard to solve the problems of Quantum Mechanics by David J. Griffiths?DO NOT WORRY!We are introducing to you the solution manual of Quantum Mechanics by David J. Griffiths 3rd edition with free of cost!Salient features 🌟 ---- 1️⃣ Minimal UI2️⃣ Free to use3️⃣ In build book viewer4️⃣ Quality solutions5️⃣ Dark mode enabledQuantum Mechanics Solutions is an Android app that offers a downloadable solution manual for the textbook ""Introduction to Quantum Mechanics."" With this feature, users can access a wide range of solved problems and exercises from the book, making it an invaluable study aid for students and researchers. The app's user-friendly interface allows for easy navigation and offline access to downloaded chapters. Additionally, it provides interactive resources such as simulations and visualizations to enhance understanding. Quantum Mechanics Solutions is a must-have tool for mastering quantum mechanics and problem-solving techniques.",https://play.google.com/store/apps/details?id=com.qdot.quantummechanicsgriffiths&hl=en&gl=ES,['Education'],Qdot,https://introduction-to-qm.surge.sh,0.0,0,"Jul 01, 2023",['EN'],Android,https://introduction-to-qm.surge.sh/policy.html,PEGI 3,0,100,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-07-01
com.alpeon.quantumbiofeedback,Quantum Smart Alpeon,"Welcome to Quantum  Smart Alpeon. Quantum Smart Alpeon is designed to help balance your mind, body and soul using subtle sound vibrations and harmonic musical tones.By listening to these sound vibrations, your body will experience a sense of well-being and upliftment.Quantum Smart Alpeon is a company operating in Korea, China, and Japan and expanding globally. We welcome you to enjoy our products and services designed for your enjoyment and upliftment.In order to access Quantum Smart Alpeon please contact your upline or distributor. This app is not for the general public and access can only be granted by your upline.",https://play.google.com/store/apps/details?id=com.alpeon.quantumbiofeedback&hl=en&gl=ES,['Health & Fitness'],Alpeon LLC,http://alpeonllc.com/,0.0,0,"Jul 18, 2023",['EN'],Android,http://alpeonllc.com/,PEGI 3,0,500,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-18
in.softecks.quantumcomputing,Quantum Computing,Get all the Details about Quantum Computing,https://play.google.com/store/apps/details?id=in.softecks.quantumcomputing&hl=en&gl=ES,['Education'],Softecks,http://www.softecks.in,0.0,0,"Oct 27, 2022",['EN'],Android,https://softecks.in/privacy_policy.htm,PEGI 3,0,1000,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-10-27
com.github.mrdimosthenis.quantumpuzzlegenerator,Quantum Puzzle Generator,"Familiarize yourself with the basics of quantum computing by solving puzzles.The goal of the game is to find the combination of quantum logic gates from which the qubits need to pass, in order to achieve the desired quantum state.",https://play.google.com/store/apps/details?id=com.github.mrdimosthenis.quantumpuzzlegenerator&hl=en&gl=ES,['Puzzle'],Dimosthenis Michailidis,https://github.com/mrdimosthenis/QuantumPuzzleGenerator,0.0,0,"Feb 16, 2021",['EN'],Android,https://github.com/mrdimosthenis/QuantumPuzzleGenerator/blob/master/privacy_policy.md,PEGI 3,0,500,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-02-16
nl.aery.quantumlife,Quantum Life,"Make the Impossible Possible and let the law of attraction work its Magic for you. Manifest your heart's desires effortlessly into reality and feel your inner power grow. Live your dream life with the world's first manifestation App that will align your subconscious mind with your heart’s desires and eliminate your unconscious sabotage mechanisms. Learn how to manifest with grace, ease, and joy by world renowned experts like Holistic Medical Dr. and Quantum Life co-founder Dr. Roy Martina, author of 88 books and 8th Degree Black Belt in martial arts, co-founder Dr. Joy Martina, Psychic Psychologist and bestseller author and co-founder Janosh, the creator of sacred geometry activations that will align your left and right brain for congruency with your desired outcome. Choose what you want to manifest in your life and create your own personalized Quantum Movie from our vast library of videos, images and empowering affirmations and upload your own pictures and music.  Manifest more abundance, accelerated healing, health, success, fitness, vitality, weight loss, equanimity, inner power, friendships, career success, spiritual breakthroughs, and love into your life effortlessly. Become a happier, healthier, and better version of yourself with your personalized Quantum Movies. With the intuitive, easy to use Quantum Life App, you get the tools to create your completely personalized Quantum Movie with congruency enhancing affirmations that have a direct impact on your subconscious mind.  We help you find where you are subconsciously blocking yourself from achieving wealth, fitness, weight loss, healing, health, success, love, happiness, self-confidence, self-worth, inner power, spiritual growth and/or connection and eliminate those blocks permanently. This will help you unlock your highest potential and attract what you really deserve while becoming the best version of yourself. Each Quantum Movie starts with selecting the areas and topic(s) you want to improve on. We have questions to help you define where you currently are in your life and where your focus needs to be. You can further specify your desires within those main topics and then you choose the duration of your Quantum Movie and the empowering affirmations to support the creation process. A Quantum Movie can be as short as 5 minutes or last up to 8 hours (so you can use it while sleeping to create inceptions of your desired future into your dreams, a technique developed by Drs. Joy and Roy Martina). You can also have the empowering affirmations running in the background while working, walking, or exercising.  During the Quantum Movie you will first dive into a deep hypnotic trance with sacred geometrical activations made by world renowned expert, Janosh. This will help you open your unconscious mind to the Quantum Field and activate your pineal gland and make it easier for you to manifest your heart’s desires into 3-Dimensional reality. After this short deep subliminal hypnotic trance, you will hear empowering affirmations synchronized with binaural beats and heart coherence inducing meditative music, customized photos and videos that suit your chosen topic(s).  You will feel, hear, see, and experience your desired future as if it is already your reality. By doing so you are creating precise alignment with the Quantum Field, which will manifest your dreams in the most effortless way (the law of resonance, also called the law of attraction). The Quantum Field follows the laws of resonance and effortlessness and must create the 3-Dimensional reality you resonate with. This is science not philosophy! Only a handful of people know how to take advantage of the laws of the Quantum Multiverse. Join us on this journey to find the best kept secrets and use them to your advantage.  Attract & Manifest Magic and Make the Impossible Possible!",https://play.google.com/store/apps/details?id=nl.aery.quantumlife&hl=en&gl=ES,['Health & Fitness'],Quantum Life,https://www.quantumlife.app,0.0,0,"Sep 22, 2023",['EN'],Android,https://quantumlife.app/privacy-policy,PEGI 3,0,1000,€11.99 - €74.99 if billed through Play,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-09-22
au.com.linkforce.field,Quantum Field,"Field is a partner application to the Quantum software product that allowsthe in-field capture of project data from Supervision, Leadership and supporting roles.  The applicationhas been optimised for both mobile and tablet use with off-line capabilities for project execution in remote areas.",https://play.google.com/store/apps/details?id=au.com.linkforce.field&hl=en&gl=ES,['Business'],Linkforce,https://www.linkforce.com.au,0.0,0,"May 01, 2023",['EN'],Android,https://www.linkforce.com.au/privacy-statement,PEGI 3,0,500,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-05-01
com.mec.bilingual_physics_dictionary,Atomic and Quantum Physics,An English-Arabic Bilingual Physics Dictionary for Students,https://play.google.com/store/apps/details?id=com.mec.bilingual_physics_dictionary&hl=en&gl=ES,['Education'],Rawat Al Makan,https://rawatmakan.com,0.0,0,"May 19, 2023",['EN'],Android,https://mec.edu.om/en/privacy-policy-2,PEGI 3,0,500,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-05-19
com.chebilaziz.quantuminafrica,Quantum For Everyone,"Quantum For Everyone aims to give a high-level understanding of quantum computing to high schoolers, undergraduates & graduates. Quantum For Everyone talks about the need for quantum computing to solve our modern world’s problems and gives an introductory class to quantum mechanics by describing four quantum properties: superposition, interference, entanglement,& measurement.Moreover, it explains the different types of qubits and how can we manufacture each one of them ( superconducting, trapped ions, photonic, etc…).Furthermore, it gives insights into the different quantum gates that act on a single qubit or two qubits and even three qubits. Lastly, it explains famous quantum algorithms like Shor’s Algorithm & Grover’s algorithm, and famous quantum protocols like Quantum Teleportation & Quantum Key Distribution.",https://play.google.com/store/apps/details?id=com.chebilaziz.quantuminafrica&hl=en&gl=ES,['Education'],Aziz Chebil,None,0.0,0,"Mar 27, 2023",['EN'],Android,https://github.com/Aziz-Chebil/QuantumInAfrica-Privacy/blob/main/privacy-policy.md,PEGI 3,0,100,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-03-27
