appId,title,description,url,genres,developer,developerWebsite,score,ratings,currentVersionReleaseDate,languageCodesISO2A,os,privacyPolicyUrl,contentRating,price,installs,inAppProductPrice,cancerTypes_breast,cancerTypes_prostate,cancerTypes_colorectal,cancerTypes_hodgkin,cancerTypes_pediatric,cancerTypes_bone,cancerTypes_rare,cancerTypes_melanoma,cancerTypes_lung,cancerTypes_pancreatic,cancerTypes_stomach,cancerTypes_bladder,cancerTypes_non-hodgkin,cancerTypes_liver,cancerTypes_kidney,cancerTypes_multiple myeloma,cancerTypes_thyroid,cancerTypes_oral cavity,cancerTypes_esophagus,cancerTypes_larynx,cancerTypes_corpus uteri,cancerTypes_ovarian,cancerTypes_endometrial,cancerTypes_testicular,cancerTypes_neuroblastoma,cancerTypes_wilms,thematicAreas_adverseEvents,thematicAreas_nutrition,thematicAreas_mentalHealth,thematicAreas_qol,thematicAreas_jobSecurityAccessToEmployment,thematicAreas_survivorshipCare,thematicAreas_AYACare,thematicAreas_lateEffects,thematicAreas_wellbeing,thematicAreas_meditation,thematicAreas_co-morbidity,thematicAreas_rehabilitation,thematicAreas_physicalActivity,thematicAreas_socialRehabilitation,thematicAreas_sexualLife,thematicAreas_lifeStyle,thematicAreas_empowermentOfCancerSurvivorship,thematicAreas_inequalitiesInSurvivorship,thematicAreas_prevention,thematicAreas_cancerInformation,thematicAreas_personalExperiences,targetGroups_adult,targetGroups_child,targetGroups_man,targetGroups_woman,time
com.canva.editor,"Canva: Design, Photo & Video","<b>Canva is your free photo editor, logo maker, and video editor in one graphic design app! Design faster with powerful magic AI tools built-in</b> Make stunning social media posts, videos, flyers, photo collages and video collages from customisable templates. Boost your graphic design skills or build your brand with the logo maker!Design anything 🖌️: photo editor, video editor, collage maker & logo maker – Canva is simple & easy for anyone interested in graphic design: expert or enthusiast! 🎨 <b>Canva features: photo editor, video maker & graphic design, all powered by magic</b>• Facebook posts, Insta layouts, Instagram post-maker & IG story graphic design• Professional event invites, flyers & business cards• Design your brand with the logo maker + brand hub• Display data with templates & slideshow maker<b>PHOTO EDITOR 📷 – free, no ads, no watermarks</b>• Photo editor to crop, flip, & edit images• Adjust brightness, contrast, saturation, etc.• Auto Focus to sharpen photo subject & blur background • Photo editor filters & effects • Add text to your photo in the photo editor• Use the photo grid, photo filters & photo collage maker <b>VIDEO EDITOR 🎥 – create videos in a few taps</b>• Produce professional videos in the video editor• Explore video layout & audio tracks • Crop, resize, and flip videos & images in the video editor• Make images move with one-tap animations & page transitions in the video editor• Overlay multiple audio tracks of music, sound effects, & voiceovers• Magically sync edits to music with Beat Sync <b>SOCIAL MEDIA 📱 – make and match trendy content & graphic designs</b>• Design for Instagram, Snapchat, Facebook or LinkedIn• Plan posts with Scheduler [Canva Pro]• Use our banner maker for thumbnails & ads• Collage maker, photo editor & video editor to create photo grids & collages<b>FREE CONTENT LIBRARY – over 2M+ assets</b>• 2M+ royalty-free images & photo filters• Thousands of watermark-free videos to use in the video editor• 25K+ pre-licensed audio & music tracks• Add text on pictures in the photo editor with 500+ fonts & effects• Or create your own images with our magic Text to Image tool<b>AI MAGIC BUILT-IN ✨ – Bringing magic and ease of use to your designs</b> We’ve supercharged design across the Visual Suite with incredible magical AI-powered capabilities. Including;• Magic Design - Upload an image and let Canva make designs for you• Magic Edit - Swap, or add anything to your existing images• Translate - Automatically translate designs in 100+ languages• Magic Eraser - Remove unwanted objects from any image. <b>CANVA PRO – boost your graphic design</b>• Access premium templates, images, videos, logo maker, audio & graphic design elements + create stunning videos in the video editor• One-click Background Remover & Magic Resize for photos and videos• Brand Hub - Create consistent logos with the logo maker, fonts, & colors• Schedule posts for Instagram & Facebook<b>GRAPHIC DESIGN FOR EVERYONE 🎨</b>• Personal - Layout designs for Instagram templates, resumes, photo editor, photo collages, logo maker, video editor, etc.• Entrepreneurs - Grow your business with our logo maker, video editor, poster maker & Magic Presentations.• Students & teachers - Engage with presentations & worksheets• Social Media Managers & Content Creators - Use the photo editor, logo maker, collage maker & video editor for brand visuals & mood boardsCreate easily with Canva! The all-in-one app for graphic design, photo editor & video editor.",https://play.google.com/store/apps/details?id=com.canva.editor&hl=en&gl=ES,['Art & Design'],Canva,https://www.canva.com/,4.7756157,14721678,"Dec 06, 2023",['EN'],Android,https://about.canva.com/privacy-policy/,PEGI 3,0,100000000,€1.19 - €109.99 if billed through Play,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-12-06
com.netflix.mediaclient,Netflix,"Looking for the most talked about TV shows and movies from the around the world? They’re all on Netflix.We’ve got award-winning series, movies, documentaries, and stand-up specials. And with the mobile app, you get Netflix while you travel, commute, or just take a break.What you’ll love about Netflix:• We add TV shows and movies all the time. Browse new titles or search for your favorites, and stream videos right on your device.• The more you watch, the better Netflix gets at recommending TV shows and movies you’ll love.• Enjoy a safe watching experience just for kids with family-friendly entertainment.• Preview quick videos of our series and movies and get notifications for new episodes and releases.For complete terms and conditions, please visit http://www.netflix.com/termsofuseFor privacy statement, please visit http://www.netflix.com/privacy",https://play.google.com/store/apps/details?id=com.netflix.mediaclient&hl=en&gl=ES,['Entertainment'],"Netflix, Inc.",http://www.netflix.com,3.9682026,14354952,"Dec 08, 2023",['EN'],Android,http://www.netflix.com/privacy,Parental guidance,0,1000000000,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-12-08
org.telegram.messenger,Telegram,"Pure instant messaging — simple, fast, secure, and synced across all your devices. One of the world's top 10 most downloaded apps with over 800 million active users.FAST: Telegram is the fastest messaging app on the market, connecting people via a unique, distributed network of data centers around the globe.SYNCED: You can access your messages from all your phones, tablets and computers at once. Telegram apps are standalone, so you don’t need to keep your phone connected. Start typing on one device and finish the message from another. Never lose your data again.UNLIMITED: You can send media and files, without any limits on their type and size. Your entire chat history will require no disk space on your device, and will be securely stored in the Telegram cloud for as long as you need it. SECURE: We made it our mission to provide the best security combined with ease of use. Everything on Telegram, including chats, groups, media, etc. is encrypted using a combination of 256-bit symmetric AES encryption, 2048-bit RSA encryption, and Diffie–Hellman secure key exchange. 100% FREE & OPEN: Telegram has a fully documented and free API for developers, open source apps and verifiable builds to prove the app you download is built from the exact same source code that is published. POWERFUL: You can create group chats with up to 200,000 members, share large videos, documents of any type (.DOCX, .MP3, .ZIP, etc.) up to 2 GB each, and even set up bots for specific tasks. Telegram is the perfect tool for hosting online communities and coordinating teamwork.RELIABLE: Built to deliver your messages using as little data as possible, Telegram is the most reliable messaging system ever made. It works even on the weakest mobile connections. FUN: Telegram has powerful photo and video editing tools, animated stickers and emoji, fully customizable themes to change the appearance of your app, and an open sticker/GIF platform to cater to all your expressive needs.SIMPLE: While providing an unprecedented array of features, we take great care to keep the interface clean. Telegram is so simple you already know how to use it.PRIVATE: We take your privacy seriously and will never give any third parties access to your data. You can delete any message you ever sent or received for both sides, at any time and without a trace. Telegram will never use your data to show you ads.For those interested in maximum privacy, Telegram offers Secret Chats. Secret Chat messages can be programmed to self-destruct automatically from both participating devices. This way you can send all types of disappearing content — messages, photos, videos, and even files. Secret Chats use End-to-End Encryption to ensure that a message can only be read by its intended recipient.We keep expanding the boundaries of what you can do with a messaging app. Don’t wait years for older messengers to catch up with Telegram — join the revolution today.",https://play.google.com/store/apps/details?id=org.telegram.messenger&hl=en&gl=ES,['Communication'],Telegram FZ-LLC,https://telegram.org,4.25973,13270795,"Dec 03, 2023",['EN'],Android,https://telegram.org/privacy,Parental guidance,0,1000000000,€4.49 - €334.99 if billed through Play,[],[],[],[],[],[],[],[],[],[],[],[],[],['liver'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-12-03
com.skype.raider,Skype,"SKYPE WITH MICROSOFT BING, POWERED BY GPT-4Ask Bing 1:1 or in any group chat:  - Help me plan a trip to Europe this summer  - Write a dad joke and translate it into any language  - Ask for movie recommendations  - Unleash your creativitySkype is now integrated with Bing, cutting-edge AI-powered copilot, the latest generative language model from OpenAI that you can use for free. With ChatGPT in Skype, you don’t need any technical knowledge, just ask a question like you would a friend. Bonus points: Try asking ChatGPT in your native language and find the most interesting question to ask!SKYPE WITH ANYONE FOR FREESkype is the best way to stay connected with anyone, anywhere, anytime. You can make free video calls with up to 100 people, send and receive free text messages and use ChatGPT with others. With Skype, you can send voice messages, emojis, share your screen to show what you’re working on.ADD A SECOND NUMBER TO YOUR PHONENeed more privacy? Get a second phone number. With private Skype Number, you can keep your personal and business life separate and enjoy affordable calling to landlines and mobiles around the world.PERSONALIZED NEWSWith Skype’s new Today tab you can get free personalized news. Stay informed, productive, entertained, and inspired with up-to-date news. Skype-to-Skype calls are free. Operator data charges may apply. We recommend using an unlimited data plan or WiFi connection.• Privacy and Cookies policy: https://go.microsoft.com/fwlink/?LinkID=507539• Microsoft Services Agreement: https://go.microsoft.com/fwlink/?LinkID=530144• EU Contract Summary: https://go.skype.com/eu.contract.summaryAccess Permissions:All permissions are optional and require consent (you can continue using Skype without granting these permissions, but certain features may not be available).• Contacts - Skype can sync and upload your device contacts to Microsoft's servers so that you can easily find and connect with your contacts that already use Skype.• Microphone - The microphone is needed for people to hear you during audio or video calls or for you to record audio messages.• Camera - The camera is needed for people to see you during video calls, or for you to be able to take photos or videos whilst you’re using Skype.• Location - You can share your location with other users or use your location to help find relevant places near you.• Photo Library - Storage is needed to be able to store photos or to share your photos with others you may chat with.• Notifications - Notifications allow users to know when messages or calls are received even when Skype is not actively being used.• Siri - This allows Siri to make calls in Skype.• Calendar - Access to the calendar is so that calls can be scheduled and added to the calendar.• Motion Usage - Motion usage is used so that Skype can detect when your device is rotated, so that Skype can orientate the camera correctly.",https://play.google.com/store/apps/details?id=com.skype.raider&hl=en&gl=ES,['Communication'],Skype,http://www.skype.com,4.29746,11452455,"Dec 05, 2023",['EN'],Android,http://www.skype.com/go/privacy,Parental guidance,0,1000000000,€3.09 - €96.79 if billed through Play,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-12-05
com.google.android.apps.tachyon,Google Meet,"Google Meet is a high-quality video calling app designed to help you have meaningful and fun interactions with your friends, family, colleagues, and classmates, wherever they are.Meet lets you connect in whatever way works for you: Call someone spontaneously, schedule time together, or send a video message that they can see and respond to later.Meet also helps you get things done. It integrates with other Google Workspace apps like Gmail, Docs, Slides, and Calendar and offers a number of features to help you run smooth and engaging meetings, like emoji reactions, recordings, transcripts, and breakout rooms.*<b>Features to forward to:</b>Make spontaneous calls or host meetings with your friends and colleagues, all in one app. Exchange video messages with small groups or one-on-one.Access on any device: Meet works across mobile, tablet, web, and smart devices,** so everyone can join.High quality video: Show up looking your best with up to 4k video quality video***, light adjustment, and stylized backgrounds.Use live sharing to watch YouTube videos, listen to music, and play games together from anywhere in the world.Make your call fun with family friendly features like effects, backgrounds, and reactions. Enjoy one-on-one video calls for up to 24 hours and host meetings for up to 60 minutes and 100 people at no cost.Learn more about Google Meet: https://workspace.google.com/products/meet/ Follow us for more: Twitter: https://twitter.com/googleworkspace Linkedin: https://www.linkedin.com/showcase/googleworkspace Facebook: https://www.facebook.com/googleworkspace/*Works on Android TV devices with Android 8.0 or higher. If your Android TV does not have a built-in camera, you will need to connect a USB camera and microphone to your Android TV device.*Meeting recordings,  transcripts, and breakout rooms are available as premium features. See https://workspace.google.com/pricing.html for more details**Not available in every language.***Bandwidth permitting. Google Meet automatically adjusts to the highest video quality possible based on your bandwidth.Data charges may apply. Check your carrier for details.Specific feature availability may vary based on device specifications.",https://play.google.com/store/apps/details?id=com.google.android.apps.tachyon&hl=en&gl=ES,['Communication'],Google LLC,None,4.2262197,10567873,"Dec 06, 2023",['EN'],Android,http://www.google.com/policies/privacy,PEGI 3,0,5000000000,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-12-06
com.google.android.apps.docs,Google Drive,"Google Drive, part of Google Workspace,  is a safe place to back up and access all your files from any device. Easily invite others to view, edit, or leave comments on any of your files or folders.With Drive, you can:• Safely store and access your files anywhere• Quickly access recent and important files• Search for files by name and content• Share and set permissions for files and folders• View your content on the go while offline• Receive notifications about important activity on your files• Use your device’s camera to scan paper documentsGoogle Workspace subscribers have access to additional Drive functionality, including:• Easily managing users and file sharing to help meet data compliance needs• Sharing files and folders directly with groups or teams within your organization• Creating a shared drive to store all of your team’s contentLearn more about Google Workspace Drive: https://workspace.google.com/products/drive/Learn more about Google Apps update policy: https://support.google.com/a/answer/6288871Google accounts get 15GB of storage, shared across Google Drive, Gmail, and Google Photos. For additional storage, you can upgrade to Google Workspace or Google One as an in-app purchase. Subscriptions start at $1.99/month for 100 GB in the US, and can vary by region.Google Privacy Policy: https://www.google.com/intl/en_US/policies/privacyGoogle Drive Terms of Service: https://www.google.com/drive/terms-of-serviceFollow us for more:Twitter: https://twitter.com/googleworkspaceLinkedin: https://www.linkedin.com/showcase/googleworkspaceFacebook: https://www.facebook.com/googleworkspace/",https://play.google.com/store/apps/details?id=com.google.android.apps.docs&hl=en&gl=ES,['Productivity'],Google LLC,https://support.google.com/drive/?p=android_drive_help,4.203319,10031975,"Dec 07, 2023",['EN'],Android,http://www.google.com/policies/privacy,PEGI 3,0,5000000000,"€0.91 - €1,159.99 if billed through Play",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-12-07
com.microsoft.office.word,Microsoft Word: Edit Documents,"The document editor that you can take with you on the go – Microsoft Word.Write and create documents on your mobile device much like you do on your PC. Edit docs, share notes, convert to PDF documents, craft a powerful cover letter, and collaborate on projects using your mobile device.Documents are easy to create, read, edit and share with Microsoft Word. Simplify on-the-go document collaboration and editing with our easy-to-use Word app features. Convert to PDF from Word and vice versa. From doc editing to collaboration and beyond, Microsoft Word is one of the best free writing apps for writing on the go.Access files, documents and make edits with ease using the Word app. Read documents and open attachments with built-in docs viewer. Edit a PDF using Word’s PDF converter feature easily. Share files, documents and notes in the format you’d like. Create documents on the go with Word’s expert editing tools anytime, anywhere.Read, edit docs and create a document for any need. Resume templates, newsletters, brochures and more are accessible in the template gallery. Select the documents you would like and get started.Blogger, writer, journalist, columnist or project manager: the Microsoft Word writing app moves with you.Easy document editing, at your fingertips. Write a letter, create templates, read Word documents, edit docs and collaborate with your team anywhere! Get the docs and PDF app that can do it all.Create Documents• Use Microsoft Word as a cover letter creator by leveraging our beautiful templates• Document editor keeps formats & layouts looking great.• Docs app with templates for resumes, cover letters, forms & more.• Documents are easily created for any writing task.• Editing with rich formatting & layout.Read, Write and Edit Documents• Read docs, letters, PDFs & scripts on your device in Reading View.• Document & PDF App: Edit documents from PDFs by converting to & from Word documents.• PDF Converter: Save as PDF after editing & share the PDF easily.Collaborate and Share With Anyone, Anywhere• Document comments can be left right next to the text using Office Suite for seamless collaboration.• View documents using the built-in docs viewer.• Edit documents as a team and stay on top of changes to the text, layout & formatting.• Edit docs and view editor history: easily revert to view earlier drafts when you need to.Microsoft Word for Anything• Documents for your needs: Letters, blogs, scripts, notes, resumes, & more can be created beautifully designed modern templates.• Write a letter easily using Word’s templates.• Share documents as a link, email or attachment.• Proofread, check spelling & review any document.File Sharing Simplified• Share files & collaborate with a few taps.• File & document permission management: see who is working on what.• Copy files into the body of an email message with its format intact or attach PDFs & docs to the email.Document, PDf and writing app free of restrictions, hassle and workarounds. Download Microsoft Word  to edit documents anywhere, seamlessly.REQUIREMENTS1 GB RAM or aboveTo create or edit documents, sign in with a free Microsoft account on devices with a screen size smaller than 10.1 inches.",https://play.google.com/store/apps/details?id=com.microsoft.office.word&hl=en&gl=ES,['Productivity'],Microsoft Corporation,https://products.office.com,4.703843,9659042,"Dec 08, 2023",['EN'],Android,http://go.microsoft.com/fwlink/?LinkID=507380,PEGI 3,0,1000000000,€0.80 - €99.00 if billed through Play,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-12-08
com.microsoft.office.outlook,Microsoft Outlook,"Connect and coordinate your busy life with Microsoft Outlook . Stay on top of your day through a secure email and calendar app that lets you manage your emails, files and calendar all in one place. Stay productive with whatever hits your inbox, whether it's from your work, school or your personal account. Organize your email intelligently, filtered into Focused and Other so you can easily see your most important messages. Keep your day organized by seeing multiple calendars at a glance.  Outlook is free for personal use. You can connect your various accounts, like Microsoft Exchange, Microsoft 365, Outlook.com, Gmail, Yahoo Mail, iCloud and IMAP, giving you flexibility to stay connected on the go. Write polished, professional-quality emails with built-in intelligent editing tools for real-time typing suggestions, grammar, and spelling help. Send documents, photos, or video from your Files list, OneDrive, or your Gallery. Open Word, Excel, and PowerPoint documents right from your inbox.Cut through daily noise and remove clutter with swipe gestures to delete, archive, snooze, or move to folders quickly.,  Flag important messages for follow-up or pin them to the top of your inbox. Listen to what’s new in your inbox, and find what you need with Search with a tap or your voice.Stay protected from phishing and spam with Outlook’s enterprise-grade security. Connect with Teams, Skype, Zoom, or other video calling providers for any meeting on the go.If it’s important, manage it with Microsoft Outlook.Microsoft Outlook Includes:Inbox for Everything All in One Place - Email, Contacts & Files• Inbox access to everything you need, including other email providers. Manage your Gmail, Yahoo Mail, and iCloud inbox and calendars for free with Outlook• Files are accessible right from your inbox, with connected experiences to Microsoft 365, Word, Excel, PowerPoint & OneNote. Access recent attachments from within Outlook, or attach links from OneDrive or other cloud storage• Email organizer equipped with filters, folders & more. Easily filter out unwanted spam emailPlanning & Calendar Management• See your various calendars side by side to help you schedule your day• Create and join your online video calls from Teams, Zoom, and Skype• RSVP to invites from your inbox & send personalized comments• Keep your weekly calendar and daily tasks organized with OutlookTask Organizer & Productivity Solutions - Intelligence Everywhere• Group same subject emails & conversations for easier tracking• Use your voice to find people, contacts, emails, events & attachments with Search• Use suggested replies to respond quickly• Listen to emails with Play My Emails & catch up hands-free• Calendar automatically updates with travel & delivery informationSecurity & Privacy - Protect your mailbox with enterprise-grade security  • Microsoft Outlook protects your files, emails and information with security you can trust• Secure email app with built-in protection against viruses, phishing & spam email• Encrypt emails to prevent forwarding when sending sensitive information (requires Microsoft 365 subscription)The Microsoft Outlook mobile app is compatible with:• Microsoft Exchange• Microsoft 365• Outlook.com, Hotmail.com, MSN.com, Live.com• Gmail• Yahoo Mail• iCloud• IMAP, POP3See your emails and events at a glance with the Outlook companion app for Wear OS",https://play.google.com/store/apps/details?id=com.microsoft.office.outlook&hl=en&gl=ES,['Productivity'],Microsoft Corporation,https://outlook.live.com,4.599396,9148849,"Dec 08, 2023",['EN'],Android,http://taps.io/outlookprivacy,PEGI 3,0,1000000000,€1.99 - €10.00 if billed through Play,[],[],[],[],[],[],[],[],[],[],[],[],[],['liver'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-12-08
com.microsoft.teams,Microsoft Teams,"Whether you’re connecting with your community for an upcoming activity or working with teammates on a project, Microsoft Teams helps bring people together so that they can get things done. It’s the only app that has communities, events, chats, channels, meetings, storage, tasks, and calendars in one place—so you can easily connect and manage access to information. Get your community, family, friends, or work mates together to accomplish tasks, share ideas, and make plans. Join audio and video calls in a secure setting, collaborate in documents, and store files and photos with built-in cloud storage. You can do it all in Microsoft Teams. Easily connect with anyone: • Meet securely with communities, teammates, family, or friends.• Set up a meeting within seconds and invite anyone by sharing a link or calendar invite. • Chat 1-1 or to your entire community, @mention people in chats to get their attention. • Create a dedicated community to discuss specific topics and make plans*.• Work closely and collaborate by keeping conversations organized by specific topics and projects with teams and channels.• Video or audio call anyone directly in Teams or instantly convert a group chat to a call. • Use GIFs, emojis, and message animations to express yourself when words aren’t enough. Accomplish plans and projects together: • Send photos and videos in chats to quickly and easily share important moments.• Use cloud storage to access shared documents and files on the go. • Organize shared content in a community — events, photos, links, files —so you don’t have to waste time searching*. • Get the most out of your meetings by using screenshare, whiteboard, or breakout in virtual rooms.• Manage access to information and ensure the right people have access to the right info, even when people join and leave projects.• Use task lists to stay on top of projects and plans - assign tasks, set due dates, and cross off items to keep everyone on the same page. Designed to give you peace of mind: • Securely collaborate with others while maintaining control over your data.• Keep communities safe by allowing owners to remove inappropriate content or members*.• Enterprise-level security and compliance you expect from Microsoft 365**. *Available when using Microsoft Teams with your Microsoft account.**Commercial features of this app require a paid Microsoft 365 commercial subscription or a trial subscription of Microsoft Teams for work. If you’re not sure about your company’s subscription or the services you have access to, visit Office.com/Teams to learn more or contact your IT department. By downloading Teams, you agree to the license (see aka.ms/eulateamsmobile) and privacy terms (see aka.ms/privacy). For support or feedback, email us at mtiosapp@microsoft.com. EU Contract Summary: aka.ms/EUContractSummary",https://play.google.com/store/apps/details?id=com.microsoft.teams&hl=en&gl=ES,['Business'],Microsoft Corporation,http://aka.ms/microsoftteams,4.590919,7094067,"Dec 05, 2023",['EN'],Android,https://aka.ms/privacy,PEGI 3,0,100000000,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-12-05
com.microsoft.office.excel,Microsoft Excel: Spreadsheets,"Budgeting, chart creation, data analytics and more – all at your fingertips. The Excel spreadsheet and budgeting app lets you create, view, edit and share files, charts and data. Excel’s built-in file editor lets you manage your finances with on-the-go budget and expense tracking integration. We make it easy to review and analyze data, edit templates, and more.With Excel you can confidently edit documents, track expenses, and compile charts and data . Create charts directly from your phone for convenient data analysis, accounting, and financial management. Access to spreadsheets, pivot tables and chart makers make budgeting in Excel easy.Make spreadsheets and data files with robust formatting tools and features that boost your productivity. Build charts and sheets that meet specific needs with Excel’s wide array of worksheet resources.Spreadsheets, business collaboration, charts and data analysis tools all on your phone with Microsoft Excel.Microsoft Excel Features:Spreadsheets & Calculations• Create charts, budgets, task lists, accounting & financial analysis with Excel's modern templates.• Use an accounting calculator, data analysis tools & familiar formulas to run calculations on spreadsheets.• Workbook sheets and charts are easier to read and use with rich Office features & formatting options.• Spreadsheet & chart features, formats & formulas operate the same way on any device.Accounting, Budget & Expense Tracking• Budget Template: Spreadsheets & charts help calculate budget needs.• Budget Planner: Budget templates & tools to help you drill down to your finance needs.• Budget Tracker: Track expenses & save money.• Accounting app: Use as a tax calculator for estimates, personal finances & more.Data Analysis• Chart maker: Annotate, edit & insert charts that bring data to life.• Data analysis: Add & edit chart labels to highlight key insights.• Budget tracker: Track expenses with a personal budget template.• Pivot Charts and spreadsheet visualization tools offer easily digestible formats.Review and Edit• File editor: Edit documents, charts and data from anywhere.• Data analysis features like sort & filter columns.• Annotate charts, highlight parts of worksheets, create shapes & write equations with the draw tab on devices with touch capabilities.Collaborate and Work Anywhere• Share files & Excel sheets in a few taps to invite others to edit, view or leave comments.• Edit & copy your worksheet in the body of an email or attach a link to your workbook.Microsoft Excel is your all-in-one expense manager, chart maker, budget planner, and more. Get more done today with extensive spreadsheet tools to enhance your productivity.REQUIREMENTS:1 GB RAM or aboveTo create or edit documents, sign in with a free Microsoft account on devices with a screen size smaller than 10.1 inches.Unlock the full Microsoft experience with a qualifying Microsoft 365 subscription for your phone, tablet, PC and Mac.Microsoft 365 subscriptions purchased from the app will be charged to your Play Store account and will automatically renew within 24 hours prior to the end of the current subscription period, unless auto-renewal is disabled beforehand. You can manage your subscriptions in your Play Store account settings. A subscription cannot be cancelled during the active subscription period.This app is provided by either Microsoft or a third-party app publisher and is subject to a separate privacy statement and terms and conditions. Data provided through the use of this store and this app may be accessible to Microsoft or the third-party app publisher, as applicable, and transferred to, stored, and processed in the United States or any other country where Microsoft or the app publisher and their affiliates or service providers maintain facilities.Please refer to Microsoft's EULA for Terms of Service for Microsoft 365 on Android. By installing the app, you agree to these terms and conditions: http://aka.ms/eula",https://play.google.com/store/apps/details?id=com.microsoft.office.excel&hl=en&gl=ES,['Productivity'],Microsoft Corporation,https://products.office.com,4.719481,5138822,"Dec 08, 2023",['EN'],Android,http://go.microsoft.com/fwlink/?LinkID=507380,PEGI 3,0,1000000000,€0.80 - €99.00 if billed through Play,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-12-08
