appId,title,description,url,genres,developer,developerWebsite,score,ratings,currentVersionReleaseDate,languageCodesISO2A,os,privacyPolicyUrl,contentRating,price,installs,inAppProductPrice,cancerTypes_breast,cancerTypes_prostate,cancerTypes_colorectal,cancerTypes_hodgkin,cancerTypes_pediatric,cancerTypes_bone,cancerTypes_rare,cancerTypes_melanoma,cancerTypes_lung,cancerTypes_pancreatic,cancerTypes_stomach,cancerTypes_bladder,cancerTypes_non-hodgkin,cancerTypes_liver,cancerTypes_kidney,cancerTypes_multiple myeloma,cancerTypes_thyroid,cancerTypes_oral cavity,cancerTypes_esophagus,cancerTypes_larynx,cancerTypes_corpus uteri,cancerTypes_ovarian,cancerTypes_endometrial,cancerTypes_testicular,cancerTypes_neuroblastoma,cancerTypes_wilms,thematicAreas_adverseEvents,thematicAreas_nutrition,thematicAreas_mentalHealth,thematicAreas_qol,thematicAreas_jobSecurityAccessToEmployment,thematicAreas_survivorshipCare,thematicAreas_AYACare,thematicAreas_lateEffects,thematicAreas_wellbeing,thematicAreas_meditation,thematicAreas_co-morbidity,thematicAreas_rehabilitation,thematicAreas_physicalActivity,thematicAreas_socialRehabilitation,thematicAreas_sexualLife,thematicAreas_lifeStyle,thematicAreas_empowermentOfCancerSurvivorship,thematicAreas_inequalitiesInSurvivorship,thematicAreas_prevention,thematicAreas_cancerInformation,thematicAreas_personalExperiences,targetGroups_adult,targetGroups_child,targetGroups_man,targetGroups_woman,time
com.toyboxapps.mall-girl,Chica de Moda™,"As you know, Mall Girl is a fashion app, we always give you surprises. You cannot miss our new updates! Especially our CHRISTMAS promotion!!! Only here for a limited time! So get it quick before the holiday season is over!!! We have added new stores and plenty of brand new items for our loveable shoppaholics! Don't miss out on the fun! Update it NOW. Do you love shopping for the latest fashions? How about buying makeup, dresses and new clothes? Mall Girl lets you celebrate a life of style with a fun shopping and dress up experience that's perfect for girls of all ages. Get the best makeup and design the perfect fashion for this season. It's your shopping spree, you can do whatever you want!Mall Girl lets you experience the perfect shopping experience without all the work. Hunt down the most amazing dresses and makeup to fit your home or work life. How about a frilly skirt for a night out on the town? Or perhaps a business suit for your work day? Search for the perfect dress fashions on your shopping trip, then head to the salon to get your hair and makeup done to perfection.It's easy to live a life of fashion and style. Let Mall Girl help you realize your dream of beauty with 38 brand new items!Features:- Go on a shopping trip for the best fashions of the season.- Dress your mall girl in the hottest clothes.- Design beautiful makeup and hairstyles.- Change outfits as many times as you like!How to Play:- Use the touch screen to select and add clothes for each model.- Add makeup and choose hairstyles with the touch screen.- Don't like your outfit? It's easy to change with just a few taps!If shopping makes you happy, we've got your paradise!Introducing Mall Girl, the best dress up and shopping game in the App Store!With an ever expanding directory of stores featuring the trendiest and hippest fashions, this isn't any old mall - this is YOUR mall! With dozens of the most fashionable clothing items, plucked straight from the malls and gorgeous graphics so you'll feel like you're actually there!Come on in and shop to your hearts content!Your mall is waiting! Let's go shopping!PLEASE NOTE: Mall Girl™ lets you purchase items within the game for real money. Please disable in-app purchases on your device if you do not want this feature to be accessible.",https://apps.apple.com/es/app/chica-de-moda/id486196542?uo=4,"['Juegos', 'Juegos de rol', 'Familiar', 'Educación']",Buffy Moon Ltd,None,2.66667,6,"May 15, 2015","['EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'ZH', 'ES', 'ZH']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2015-05-15
dk.hejoscar.rent,Oscar Alquiler de Coches,"Oscar Alquiler de Coches ofrece el alquiler de vehículos bajo el lema ""Local - Eficiente - Accesible"". Local, porque ofrecemos poder alquilar en sucursales que siempre se encuentran ubicadas cerca de ti. Eficiente, porque le guiamos a través de un proceso de reserva sencillo, sin cargos ocultos y con un servicio de atención al cliente siempre a su disposición. Asequible, porque queremos alquilar coches a precios que todos puedan pagar. En nuestra aplicación podrá encontrar:  Programa de fidelización - Obtenga beneficios como cliente fiel de Oscar. Aquí puede ser miembro Oro, Plata o Bronce, y cuanto más alto sea su nivel de membresía, más beneficios recibirá. Le ofrecemos descuentos en todas sus reservas, precios reducidos en seguros opcionales y bonificación de kilómetros, entre otros. Gane kilómetros - ¿Ha comprado demasiados kilómetros extra? Entonces no tema. Con la aplicación de Oscar, puede guardar los kilómetros extra que no haya utilizado y utilizarlos en su próxima reserva, para no perder ese dinero.Además de los beneficios anteriores, puede reservar fácilmente cualquier tipo de coche en la aplicación - esto incluye coches, furgonetas de carga, furgonetas de pasajeros y camiones, que son nuestros principales tipos de coches. La aplicación le ofrece una gran visión general de sus reservas próximas y completadas, donde puede ver los horarios de recogida y entrega, los recibos, las direcciones, los beneficios como socio y mucho más. ¿Tiene preguntas, comentarios o problemas con nuestra aplicación? Póngase en contacto con nosotros en:España: hola@oscar.es or +34 518 88 83 83Dinamarca: info@hejoscar.dk or +45 42 90 90 48Países Bajos: info@oscar.nl or +31 85 208 84 64 ¿Le gusta nuestra aplicación? Entonces le agradeceremos que nos recomiendes.",https://apps.apple.com/es/app/oscar-alquiler-de-coches/id1499082904?uo=4,"['Viajes', 'Economía y empresa']",Oscar Biludlejning ApS,None,4.33333,6,"Aug 25, 2023","['DA', 'EN', 'ES']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-08-25
com.finfocoche,Info Coche,"¿Tienes dudas sobre el pasado de un vehículo de ocasión o de segunda mano?¿Estás buscando un coche de segunda mano pero no sabes si ha sido usado por empresas o los anteriores dueños?¿Quieres saber cuándo y cómo ha pasado las anteriores inspecciones técnicas de vehículos (ITV)?¿Saber si tiene embargos, cargas, le falta por pagar impuestos, no tiene seguro o le falta ITV?¿Obtener informes oficiales en segundos 24 horas 365 días al año?¡Info Coche es tu app!Toda la información de tu próximo coche, moto, caravana, camión, remolque o vehículo en general en segundos, desde tu móvil y siempre disponiblePuedes encontrar información histórica (desde 2014) GRATIS usando el número de bastidor:* Transmisiones, bajas y matriculaciones* Ficha tecnica reducida* Si ha sido usado por particulares o empresas* Mucho mucho másCon la matrícula puedes ver GRATIS:* La fecha de matriculación estimada* La provincia del vehículo* La etiqueta ecológica (pegatina medioambiental)* Soporta matrículas españolas desde el año 1900 hasta hoyAprovecha la última mejora gratuita añadida para ver la última matrícula publicada en España, y saber qué letras se están usando en la actualidad - se actualiza diariamenteY además puedes obtener informes oficiales de la Dirección General de Tráfico (DGT) sobre cualquier vehículo en segundos a cualquier hora del día los 365 días al añoEstos informes DGT permiten conocer en profundidad el historial del vehículo:* Estado del seguro e ITV* Kilómetros registrados en ITVs y talleres* Cargas o gravámenes (embargos, precintos, reservas de dominio, pago de sello, impuestos, etc)* Ficha técnica completa* Historial de revisiones de Inspecciones Técnicas de Vehículos* Historial de transmisiones y usos (particulares o comerciales)* Mucho más¿Por qué usar Info Coche en vez de mi gestoría o ir presencialmente a la oficina de la DGT? Info Coche funciona de forma automática en colaboración con la DGT y permite obtener los informes de forma casi instantánea (en segundos) cualquier día y a cualquier hora, lo que te ahorra tiempo, dinero y desplazamientos¡Para tu próxima compra de vehículos de ocasión, Info Coche es tu aplicación!Info Coche es tu mejor aliado y disponible en tu bolsillo",https://apps.apple.com/es/app/info-coche/id1610116608?uo=4,"['Utilidades', 'Productividad']",Oscar Ramirez (ESP),https://infocoche.net/,3.33333,6,"Jun 21, 2022",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['mejora'],[],[],[],['puesto'],[],[],[],[],[],[],[],['man'],[],2022-06-21
com.dynamique.freeloapp,Freelo,"Freelo es una aplicación móvil que ayuda a fotógrafos en toda Latinoamérica a calcular el precio de sus fotografías de manera objetiva, rápida y efectiva.",https://apps.apple.com/es/app/freelo/id1045312448?uo=4,"['Foto y vídeo', 'Finanzas']",Oscar Mauricio Gonzalez Arbelaez,http://freeloapp.com,4.16667,6,"Nov 13, 2018",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2018-11-13
com.yevoyo.customer,Yevoyo,"Descarga ya Yevoyó, la app que multiplica tus opciones cuando no quieres salir de casa y aprovéchate de ofertas exclusivas que solo encontrarás en nuestra app.¿Estas aburrido de pedir siempre lo mismo? Con Yevoyó tendrás en tu mano la mayor oferta de productos y servicios de tu localidad y lo disfrutarás desde la comodidad de tu casa.¿Necesitas pañales y no puedes salir de casa? ¿Te apetece cenar en casa y que cocine tu restaurante favorito? ¿Olvidaste un aniversario y no quieres que se entere nadie? ¿Eres una persona dependiente y necesitas urgentemente que te lleven algo? Todas estas preguntas y muchas más encuentran respuesta en Yevoyó. Nuestra app pone a tu disposición restaurantes, farmacias, ferreterías, floristerías, regalos, ropa, pastelerías, etc., y cualquier tipo de recado que te haga falta tú lo pides de forma sencilla y nosotros te lo llevamos de forma rápida en tu casa o lo puedes recoger tu directamente con una ventaja adicional, con Yevoyó apoyarás a los negocios de tu ciudad en esta difícil época que nos ha tocado vivir.Piensa en algo que necesites, pídelo en app Yevoyó y espera tranquilamente en tu casa que nuestros repartidores te lo lleven.Ya sabes… pides tú, Yevoyó..",https://apps.apple.com/es/app/yevoyo/id1549650674?uo=4,['Economía y empresa'],Oscar Martin Ventas Jimenez,None,3,6,"Nov 15, 2022",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['calidad de vida'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2022-11-15
com.heyqqgmbh.oscarai,Oscar - cuentos para dormir,"Transforma la rutina de tu hijo a la hora de dormir en una aventura encantadora con Oscar, la aplicación de cuentos con inteligencia artificial diseñada para despertar su imaginación y crear recuerdos duraderos. Con Oscar, tu hijo se convierte en el héroe de su propio cuento personalizado, ¡haciendo que la hora de dormir sea una experiencia mágica para toda la familia!Cuentos personalizados para los más pequeñosOscar permite a tu hijo personalizar su historia seleccionando rasgos únicos, personajes e incluso incluir a sus padres y amigos para que el cuento sea realmente propio. Con Oscar, cada historia se adapta a las preferencias de tu hijo, asegurando una experiencia cautivadora y envolvente.Deja que tus hijos embarquen en aventuras personalizadas en famosos cuentos clásicosPermite que tu hijo se sumerja en los encantadores mundos de clásicos queridos como ""Las aventuras de Alicia en el país de las maravillas"" y ""El libro de la selva"" con nuestra emocionante nueva función. Tu pequeño ahora puede atravesar la jungla con Mowgli o explorar el reino mágico con Alicia, haciéndolos cuentos atemporales aún más especiales y atractivos. Desata la imaginación de tu hijo y crea recuerdos atesorados al adentrarse en estas cautivadoras historias, disfrutando de nuevos giros adaptados especialmente para ellos.Las historias pueden convertirse en audiolibros con voces agradables utilizando inteligencia artificial.¡Con Oscar, también puedes disfrutar de las historias como audiolibros! La aplicación utiliza tecnología de inteligencia artificial para convertir las historias generadas en audiolibros de alta calidad con voces agradables. Ya sea en casa o en movimiento, puedes brindarle a tu hijo el placer de escuchar las historias y sumergirse en los fascinantes mundos de los clásicos. Los audiolibros son fáciles de reproducir y permiten que tu hijo desarrolle su imaginación y habilidades de escucha.Aventuras infinitas, diversión infinitaDiga adiós a los libros de cuentos repetitivos. Con Oscar, puede generar un cuento nuevo cada vez que se vaya a dormir, manteniendo a su hijo enganchado y entusiasmado con cada sesión de cuentos. Desde conmovedoras historias de amistad hasta emocionantes aventuras de fantasía, siempre hay algo nuevo y emocionante que su hijo puede explorar.Lecciones de vida envueltas en cuentos encantadores Oscar cree en el poder de los cuentos para enseñar valiosas lecciones de vida. Nuestra amplia gama de cuentos abarca temas esenciales como la honestidad, la bondad, el valor, la empatía y la responsabilidad. Deje que su hijo aprenda y crezca con Oscar mientras se enfrenta a dilemas morales y toma decisiones que forman su carácter.Perfecto para padres ocupados y familias en crecimientoEntendemos que la vida es ajetreada y que las rutinas a la hora de dormir a veces pueden ser un reto. Por eso Óscar está diseñado para que sea fácil de usar y cómodo para los padres, haciendo que la hora de acostarse sea una experiencia agradable y sin estrés. Pase tiempo de calidad con su hijo mientras exploran juntos mundos mágicos y crean recuerdos entrañables.¿A qué espera? Descárgate Oscar ahora y embárcate en fascinantes aventuras con tu hijo a la hora de dormir.Términos y Condiciones: https://www.iubenda.com/terms-and-conditions/23594481",https://apps.apple.com/es/app/oscar-cuentos-para-dormir/id1663618939?uo=4,"['Educación', 'Libros']",HeyQQ GmbH,http://oscarstories.com/,4.5,6,"Oct 19, 2023",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['calidad de vida'],[],[],['historias'],[],[],[],[],[],['movimiento'],[],[],['rutinas'],[],[],[],[],['historias'],[],[],['man'],[],2023-10-19
net.recursoseducativos.programame,prográmame-UDIS,"Se eres un docente que xa utiliza de Prográmame-UDIS de recursoseducativos.net, agora poderás ter acceso en todo modo momento ó que alí prepares e planifiques para a túa práctica docente na aula.*** Agora inlcúe tamén a opción de usar a INTELIXENCIA ARTIFICIAL de openAI (chatGPT) na creación de UDIS ****Nota: O apartado axenda de anotacións é compatible con Apple Pencil, para as a notacións manuscritas.Desde a APP de prográmame-UDIS poderás:- Navegar entre os diferentes cartafoles que teñas creados na aplicación online, tanto propios como compartidos, dentro das 4 etapas educativas que contempla.- Visualizar os elementos das diferentes UDIs-UDs que teñas creadas en cada cartafol.- Levar á práctica as semanas do teu diario de clase, xa que poderás ver o que tes planificado para cada sesión. O apartado correspondente situarase automáticamente no día actual da última semana creada.- Poderás aprazar aquelas sesións que non teñas tempo de levar a cabo na aula, e quedará automáticamente gardada nunha nova semana oculta dispoñible desde a aplicación online, para poder engadilos nas seguinte semana.- Podes facer o seguimento dos teus grupos de alumnos: controlar e xestionar as faltas do alumnado, escribir anécdotas e anotacións das reunións coas familias, todo esto directamente desde a App. - Poderás ver a evolución das faltas de asistencia do alumnado, sincronizadas, co calendario de aula online dispoñible na web. Podendo tamén modificalos e engadilos directamente desde a App..- Poderás completar as diferentes probas que teñas no caderno docente, para cada alumno e facer seguimento das UDIS co alumnado.- Poderás xerar algúns documentos en pdf.- Cambia a fotografía de cada alumno usando a cámara do dispositivo ou unha imaxe da galería.- Xera en pdf o perfil de área, competencial,  táboas para a programación en currículo de cada cartafol.- Le os códigos QR dos teus alumnos/as (xerados en recursoseducativos.net) para acceder directamente ás súas fichas.- Usar unha pequena axenda de anotacións que (compatible con apple pencil nos ipad compatibles). Esta axenda inclúe o calendario escolar de Galicia para cada curso. - Poderás engadir citas, incluíndo avisos como notificacións co tempo de antelación que sinales.Desde o Apple watch podes visualizar e levar a cabo accións rápidas relacionadas coa app: facer unha anotación no anecdotario ou reunión dictándollo, anotar as faltas do alumnado ou aprazar exercicios da semana que se estea a visualizar directamente desde o Apple Watch. No caso das semanas do diario de clase do Apple Watch, podes optar por ver a elexida no iphone ou activar a opción automática, que permite amosar aquela que se corresponda coa data asociada á mesma.Desde a versión para Carplay podes: ver o teu centro, os teus favoritos e os centros próximos á túa ubicación actual. Xestiónao desde a opción ""buscador de centros"" do menú máis da APP no iphone.Lembra que para empregar esta aplicación precisas ter un usuario e contrasinal (rexistro gratuito) na web www.recursoseducativos.net.Manual de axuda e descobre a APP:https://www.recursoseducativos.net/software/online/programame_udis/manuais/manuais.php",https://apps.apple.com/es/app/progr%C3%A1mame-udis/id1213735831?uo=4,"['Educación', 'Utilidades']",OSCAR ABILLEIRA MUNIZ,None,5,6,"Nov 13, 2023","['GL', 'ES']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-11-13
es.fluido.modernisme,Barcelona Modernisme,"Esta app te ayudará a descubrir el Modernismo en Barcelona y, especialmente, la obra de Gaudí. Te permitirá descubrir tanto edificios de referencia como joyas ocultas no tan conocidas. A tu propio ritmo.Características clave:- Más de 70 lugares seleccionados, cuidadosamente ilustrados y comentados en profundidad.- ¡Descubre lugares cercanos a ti con la herramienta de Realidad Aumentada!- Información de entradas, horarios de visita y transportes para facilitar su visita, sin salir de la app.- Siéntete como un residente local con nuestros consejos útiles. ¡No te pierdas lugares imprescindibles o joyas escondidas cerca de donde estás!- Diseñada para que puedas seguir las rutas a tu propio ritmo. Puedes crear tu propio recorrido si quieres. La aplicación la optimizará en tiempo real.- No requiere conexión wifi o de datos. Los mapas, las imágenes y el texto funcionan en modo fuera de línea (aunque para obtener información sobre las mejores rutas, distancias y horarios, se necesita una conexión a Internet).Barcelona es el hogar de algunos de las obras modernistas más elegantes de Europa. Entre las más famosas se encuentran la Sagrada Familia, la Casa Batlló y el Park Güell, todos ellos diseñados por el famoso arquitecto catalán Antoni Gaudí. La inmensa cascada cromática de los edificios, que cuentan con una riqueza abrumadora en detalles, diseños y colores, dictan el ambiente de Barcelona. Esta aplicación te ayudará a descubrir los tesoros de una ciudad vibrante como Barcelona.Sí, lo sabemos, hay un montón de apps sobre Barcelona, ​​pero ninguna como ésta. Las rutas y sus monumentos han sido seleccionadas personalmente por nosotros y los textos redactados por guías turísticos profesionales que explican anécdotas, historias y hechos sobre Barcelona y sus edificios modernistas que incluso la mayor parte de los barceloneses ignoran.Esperamos que nuestras rutas te ayuden a ver a Gaudí y al Modernismo bajo una nueva perspectiva y lleguéis a amar a esta gran ciudad tanto como nosotros lo hacemos. ¡Feliz aventura en Barcelona!",https://apps.apple.com/es/app/barcelona-modernisme/id1346080895?uo=4,"['Viajes', 'Entretenimiento']",Oscar Adan,https://www.fluido.es,4.33333,6,"Feb 20, 2019","['EN', 'ES']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['historias'],[],[],[],[],[],[],[],[],[],[],[],[],[],['historias'],[],[],[],[],2019-02-20
com.unknownprojectx.brickblock,Block vs Block II,"It is the world most attractive puzzle game, many people play Block vs Block II day by day never stop.How to play this game? We are no need to explain. Everyone know it.We offer a very powerful AI player playing with you.And, Block vs Block II has WiFi PvP mode for 2 play!You can use two phone or pad to battle.By the way, the PvP battle is cross-platform, and it only work for two devices on same WiFi network.Five years ago, we develop a First Generation game ""Block vs Block"", which has over 5 million download. This game ""Block vs Block II"" is improved version, we have rewritten everything. This game is using different game engine and we improve the graphic and AI. Also it allow us to add cross-platform network battle.",https://apps.apple.com/es/app/block-vs-block-ii/id1140347886?uo=4,"['Entretenimiento', 'Utilidades']",Oscar Tsang,https://unknownprojectx.blogspot.com/,3.5,6,"Apr 05, 2022","['EN', 'ZH', 'ZH']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2022-04-05
com.nordcurrent.MakeItBigInHollywood,Make it Big in Hollywood,"Lisa, una dulce chica de campo, solo tiene una ambición: ¡alcanzar la fama en el glamuroso Hollywood! Pero, ¿cómo le irá en el despiadado mundo de los negocios? Ayuda a lisa a afrontar nuevos desafíos y disfrutar del placer de trabajar en el mundo del cine, el encanto de los focos y el prestigio de la alfombra roja. Acompáñala mientras aprende a dirigir su propio estudio de cine. ¡Asiste a los festivales de cine más conocidos del mundo, conoce a famosos y enamórate locamente!¿Estás preparado para este trabajo?- Juega en 6 fantásticas ubicaciones con más de 70 apasionantes niveles- Pon a prueba tus dotes de director en emocionantes minijuegos- Rueda más de 25 películas de varios géneros y con actores famosos- Vive una tierna historia de amor",https://apps.apple.com/es/app/make-it-big-in-hollywood/id976183189?uo=4,"['Juegos', 'Estrategia', 'Recreativos']",Nordcurrent UAB,None,2.6,5,"Feb 28, 2018","['EN', 'FR', 'DE', 'IT', 'RU', 'ES']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2018-02-28
es.oscararroyo.CompingApp,CompingApp,"Orientada principalmente a profesores de conservatorios, es totalmente adaptable para su uso por parte de pianistas profesionales, profesores de escuelas de música, o en academias. CompingApp nace de la propia experiencia de su autor como pianista acompañante, y trata de cubrir todas las necesidades que pueden surgir en el desarrollo de su actividad docente o profesional: organización de alumnos por especialidad instrumental, curso y tutor, ordenación del repertorio por autores e instrumentos,  control de partituras, relación del repertorio de cada alumno, de ensayos con cada obra, audiciones públicas, grabaciones...Los datos de CompingApp se guardan automáticamente en iCloud y se mantienen sincronizados entre todos tus dispositivos para que puedas realizar el seguimiento de los ensayos desde cualquiera de tus dispositivos iOS.CompingApp está disponible en castellano e inglés.CompingApp:  tu app acompañante.____Presentamos CompingApp para MacOS. Si tenías CompingApp para iOS, ya la tienes disponible para Mac bajo tu cuenta de la MacAppStore. Ahora la carga y el manejo de datos son mucho más cómodos. Ordena y consulta, por ejemplo, desde la aplicación de escritorio; añade y edita desde iOS. Con motivo del lanzamiento de CompingApp para MacOS hemos revisado cada línea de código consiguiendo mejorar exponencialmente el rendimiento de la app, el sistema de búsquedas y el filtrado de datos. Pero además hemos pulido numerosos detalles de la aplicación y mejorado su usabilidad, haciéndola mucho más estable y confiable.¿Consultas, sugerencias? Contacta con el desarrollador a través de la sección de contacto de la app y seguiremos mejorándola.",https://apps.apple.com/es/app/compingapp/id1643137606?uo=4,"['Educación', 'Música']",Oscar Arroyo Terron,http://www.oscararroyo.es/comping-app-de-seguimiento-para-pianistas-acompanantes/,4.8,5,"Nov 12, 2023",['ES'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['desarrollo profesional'],[],[],['seguimiento'],[],[],[],['mejora'],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-11-12
com.waterpower.tank,Super Tank Battle - MobileArmy,"It is very Classical Tank battle game. Super Tank Battle is a modern style with new attractive elements.This is the game of modern war, please boom the map, summon your alliance, and strike the Enemy! Clash It!Prepare the tank battle, prepare the tank modern war! There are 5 different difficulty levels (from easy to crazy). It should meet different people need. Game Rule:- Defence your base, and destroy all enemy tanks. - If your tank or your base is destroyed, it will be game over. Features:- have 500 Maps can be played ( Super Cool! )- helper tank, it is like a 2nd player to help you- special items in game- classical tank battle game's style- 20 enemy tanks per mapIt also available on others mobile platform. Simply search ""Super Tank Battle"" on search engine.*********************************Infinity Tank Battlehttps://itunes.apple.com/us/app/infinity-tank-battle/id1304822713----------------------------------Enjoy play as God to create an universe, start to playmyDream UniverseiOS : https://apps.apple.com/app/mydream-universe/id1447861806macOS : https://apps.apple.com/app/mydream-universe/id1447861778",https://apps.apple.com/es/app/super-tank-battle-mobilearmy/id507828762?uo=4,"['Productividad', 'Utilidades']",Oscar Tsang,https://unknownprojectx.blogspot.com/,3.25,4,"Sep 25, 2022","['EN', 'ZH', 'ZH']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-09-25
com.oscarsosa.NefroCalc,NefroCalc,NefroCalc es una calculadora renal para obtener rápidamente la tasa de filtración glomerular por uno de los siguientes métodos:  - CKD EPI  - MDRD4  - Cockcroft-Gault  - Fórmula de Schwartz para niñosMás información en la página Web de NefroCalc,https://apps.apple.com/es/app/nefrocalc/id466002518?uo=4,"['Medicina', 'Utilidades']",Oscar Sosa,http://www.nefrocalc.com,4.25,4,"Sep 29, 2017","['EN', 'ES']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['nino'],[],[],2017-09-29
com.ascsevilla,ASC Sevilla,Aplicación para ayudar a los conductores de autobús en su día a día.Con ASC Sevilla puedes guardar tu información diaria y tus notas favoritas en tu bolsillo.Además puedes ver enlaces de interés y contactos útiles.Está diseñada desde la Agrupación Sindical de Conductores y orientada a ayudar al mayor número de conductores posible al conocer de primera mano las necesidades de este sector.,https://apps.apple.com/es/app/asc-sevilla/id1611795513?uo=4,"['Utilidades', 'Productividad']",Oscar Ramirez (ESP),None,5,4,"Nov 03, 2023",['EN'],iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-11-03
org.mobiletutor.TextsFromWildeFree,Texts From Oscar Wilde,"Receive select quotes from Oscar Wilde every day.Oscar Wilde was a playwright, a poet and an incredibly quotable man. How about a piece of his pithiness every day? Your choice of original, LOLWilde and with a Hip Hop flair, Buck Wilde.Quotes are being delivered to you daily through notifications. The time of delivery can be adjusted in the global settings for the application.Now includes a Today Widget for the daily quote, and support for Apple Watch.This version of the app is ad-supported. Ads can be disabled through a simple in-app purchase.Please note that the style of quotes can be selected by touching the ""i"" button in the lower right corner of the main screen. The hour of delivery for daily texts can also be adjusted in the Settings app under ""Wilde Texts"".",https://apps.apple.com/es/app/texts-from-oscar-wilde/id423745077?uo=4,"['Entretenimiento', 'Libros']",Catloaf Software LLC,https://wilde.texts.fr,4.33333,3,"Oct 26, 2023","['EN', 'ES']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],['liver'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-10-26
com.oscargarrucho.Work-Calendar,Work Calendar,"Work Calendar es una app para todos los trabajadores con turnos rotativos. Si necesitas llevar un control de tus turnos de trabajo, las horas extras, los días de vacaciones, notas diarias... esta app es ideal para ti.Work Calendar te permite guardar tus días de vacaciones y tus días de asuntos propios, así nunca olvidarás cuántos días te quedan aún por disfrutar. También puedes anotar cualquier cosa que necesites recordar en días concretos, apuntar las horas extras y llevar un recuento a final de cada mes... todo esto ¡y mucho más!.También posee un modo especial para la gente daltónica, ya no hay excusas para no saber qué turno tienes un día del año. Ahora podrás planificar mejor tus vacaciones y todos tus eventos. Y por supuesto no tienes que pagar nada por usarla. 100 % gratis.",https://apps.apple.com/es/app/work-calendar/id1348319313?uo=4,['Utilidades'],Oscar Rodriguez,None,3.66667,3,"Jan 19, 2023","['EN', 'FR', 'IT', 'ES', 'TR']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['puesto'],[],[],[],[],[],[],[],[],[],2023-01-19
